size,time,k
784.0,0.0020921599099983723,1.0
785.0,0.002101321600002848,1.0
786.0,0.002107732600002237,1.0
787.0,0.0021201606099975835,1.0
788.0,0.0021111949799978904,1.0
789.0,0.002106474669999443,1.0
790.0,0.002130811789998006,1.0
791.0,0.0021302597400017476,1.0
792.0,0.0021209521200034943,1.0
793.0,0.002140346109999882,1.0
794.0,0.0021205397499988975,1.0
795.0,0.0021223329799977364,1.0
796.0,0.002136964819997047,1.0
797.0,0.0021191653799996855,1.0
798.0,0.0021406327099975898,1.0
799.0,0.002130466960002195,1.0
800.0,0.0021298732100012785,1.0
801.0,0.002137115700002141,1.0
802.0,0.0021895095199988644,1.0
803.0,0.0021296378699980777,1.0
804.0,0.0021527390600022045,1.0
805.0,0.0021375516000034624,1.0
806.0,0.002140190119998806,1.0
807.0,0.00217290950000006,1.0
808.0,0.0021436734000008072,1.0
809.0,0.002142215280000528,1.0
810.0,0.0021551657899999553,1.0
811.0,0.0021604172100023787,1.0
812.0,0.0021721531899993353,1.0
813.0,0.0021696742999984054,1.0
814.0,0.0021874956500005285,1.0
815.0,0.002163565810001273,1.0
816.0,0.002192530919996898,1.0
817.0,0.0021706759500011684,1.0
818.0,0.002189608980002049,1.0
819.0,0.0022250219600027776,1.0
820.0,0.002225183609998567,1.0
821.0,0.0021930369800020346,1.0
822.0,0.0021733067200011644,1.0
823.0,0.0021998955200024286,1.0
824.0,0.0022029658400015252,1.0
825.0,0.002201360949998161,1.0
826.0,0.002201302650000798,1.0
827.0,0.0022247823299994707,1.0
828.0,0.002216750600000523,1.0
829.0,0.0021943142100008116,1.0
830.0,0.002218407909999769,1.0
831.0,0.0022162475499999347,1.0
832.0,0.002225208330000896,1.0
833.0,0.0022172523400013234,1.0
834.0,0.0022163459400007923,1.0
835.0,0.0022063081399983277,1.0
836.0,0.002211896559997513,1.0
837.0,0.0022425856700010625,1.0
838.0,0.002211462360000951,1.0
839.0,0.002248553660001562,1.0
840.0,0.0022333171099990067,1.0
841.0,0.002237956559997656,1.0
842.0,0.002231083060000856,1.0
843.0,0.002232892830002129,1.0
844.0,0.0022282540700007303,1.0
845.0,0.002235176760000286,1.0
846.0,0.0022573208399990106,1.0
847.0,0.0022408702299981085,1.0
848.0,0.002252212589996816,1.0
849.0,0.0022415476700007276,1.0
850.0,0.002249586600000839,1.0
851.0,0.0022519654400002765,1.0
852.0,0.002267469110001912,1.0
853.0,0.002248595149999346,1.0
854.0,0.002271490709999853,1.0
855.0,0.002277756919997955,1.0
856.0,0.002291547499999069,1.0
857.0,0.0022636112500003945,1.0
858.0,0.0022752189999982876,1.0
859.0,0.002262927709998621,1.0
860.0,0.0023046908399965106,1.0
861.0,0.0022878486099989458,1.0
862.0,0.0022639379600013854,1.0
863.0,0.002294876480000312,1.0
864.0,0.0022939065799982925,1.0
865.0,0.0022974592800028403,1.0
866.0,0.0022858410800017737,1.0
867.0,0.002319431779997103,1.0
868.0,0.0022997093699996187,1.0
869.0,0.002315561440000238,1.0
870.0,0.002304310459999215,1.0
871.0,0.0023116656699994566,1.0
872.0,0.0023232152699984,1.0
873.0,0.002323033839998061,1.0
874.0,0.002323514670001714,1.0
875.0,0.0023253531000000296,1.0
876.0,0.0023170071599997754,1.0
877.0,0.002328319830003238,1.0
878.0,0.002379213920003167,1.0
879.0,0.0023366824599997927,1.0
880.0,0.0023312470899963956,1.0
881.0,0.0023702792999984014,1.0
882.0,0.0023439929899996058,1.0
883.0,0.002345093479998468,1.0
884.0,0.0023371521099988966,1.0
885.0,0.002347596220001833,1.0
886.0,0.0023672988599992093,1.0
887.0,0.002347010099997533,1.0
888.0,0.002353989579996778,1.0
889.0,0.0023529417400004605,1.0
890.0,0.0023666864200004058,1.0
891.0,0.0023648541300008217,1.0
892.0,0.0023537272799967466,1.0
893.0,0.0024069916200005538,1.0
894.0,0.0023564159699981245,1.0
895.0,0.0023708855599988963,1.0
896.0,0.002373159939998004,1.0
897.0,0.00238215382999897,1.0
898.0,0.002392384640002092,1.0
899.0,0.0023762269700000616,1.0
900.0,0.0023836385599997813,1.0
901.0,0.002386863269998685,1.0
902.0,0.002375935589998335,1.0
903.0,0.002394724490000044,1.0
904.0,0.0023940836399970068,1.0
905.0,0.002380213960000219,1.0
906.0,0.0024072762300011165,1.0
907.0,0.0023973062999994,1.0
908.0,0.0024220800499961115,1.0
909.0,0.0024287219699999697,1.0
910.0,0.0024204420999967623,1.0
911.0,0.0024080770099999425,1.0
912.0,0.002410408659998211,1.0
913.0,0.0024333354299960774,1.0
914.0,0.0024148275300012755,1.0
915.0,0.002446700420000525,1.0
916.0,0.002411738669998158,1.0
917.0,0.002416979199997513,1.0
918.0,0.002420285560001503,1.0
919.0,0.0024402475299984874,1.0
920.0,0.002441463360000853,1.0
921.0,0.0024281598000015945,1.0
922.0,0.002429706219995751,1.0
923.0,0.0024330409000003785,1.0
924.0,0.002454522379998707,1.0
925.0,0.0024489892900010093,1.0
926.0,0.0024451669600011883,1.0
927.0,0.0024692138099999283,1.0
928.0,0.0024552057000028073,1.0
929.0,0.002457190099999025,1.0
930.0,0.0024755206600002564,1.0
931.0,0.002457522270001391,1.0
932.0,0.0024736410599962254,1.0
933.0,0.002476048149997041,1.0
934.0,0.0024870494900005725,1.0
935.0,0.0025711838300003366,1.0
936.0,0.0026020994100008467,1.0
937.0,0.002656860779998169,1.0
938.0,0.0025063074499985303,1.0
939.0,0.0025396189299999607,1.0
940.0,0.0026482848800014835,1.0
941.0,0.0025000416800003223,1.0
942.0,0.0025232804600000235,1.0
943.0,0.002574481910000941,1.0
944.0,0.00251859061000232,1.0
945.0,0.0025332901199999467,1.0
946.0,0.0025639752600000064,1.0
947.0,0.0025264157699984935,1.0
948.0,0.0025318285399998784,1.0
949.0,0.0025253678199987917,1.0
950.0,0.0025297460899992076,1.0
951.0,0.0025428528400016147,1.0
952.0,0.0025442592799981866,1.0
953.0,0.0026225111899975673,1.0
954.0,0.0025367471900017338,1.0
955.0,0.0025293037999972513,1.0
956.0,0.00255882783999823,1.0
957.0,0.002554843739999342,1.0
958.0,0.002565922959997806,1.0
959.0,0.0025822496399996453,1.0
960.0,0.0025857413299991095,1.0
961.0,0.0025397857000007207,1.0
962.0,0.002580742659997668,1.0
963.0,0.0026042408900002556,1.0
964.0,0.002585094969999773,1.0
965.0,0.0025779844499993487,1.0
966.0,0.0025954300000012153,1.0
967.0,0.0026046023799972317,1.0
968.0,0.002585916969997015,1.0
969.0,0.002594641740001862,1.0
970.0,0.002601080819999879,1.0
971.0,0.0026129105200016055,1.0
972.0,0.0026114891599991097,1.0
973.0,0.0026157951300001515,1.0
974.0,0.0025916803900008743,1.0
975.0,0.0026113871300003665,1.0
976.0,0.0026232883300008323,1.0
977.0,0.002628608519999034,1.0
978.0,0.0025930761700010407,1.0
979.0,0.002618001999999251,1.0
980.0,0.0026190023599974663,1.0
981.0,0.0026296031499987295,1.0
982.0,0.0027386336600011417,1.0
983.0,0.0026135230699992464,1.0
984.0,0.0026304032899997763,1.0
985.0,0.0026177496400032396,1.0
986.0,0.0026553808100015885,1.0
987.0,0.0026649791599993476,1.0
988.0,0.002692045799999505,1.0
989.0,0.002667927660004352,1.0
990.0,0.002674965310002335,1.0
991.0,0.002656556419997287,1.0
992.0,0.002679924989997744,1.0
993.0,0.0026850821300013193,1.0
994.0,0.002678064470001118,1.0
995.0,0.0026625546600007512,1.0
996.0,0.002667108239998015,1.0
997.0,0.0026470733099995414,1.0
998.0,0.0026603711300003854,1.0
999.0,0.0028666544799989422,1.0
1000.0,0.0028829729900007807,1.0
