K,k,size,accuracy,precision,recall,f1
10.0,1.0,300.0,0.8,0.8455555555555556,0.8,0.7811447811447813
10.0,1.0,300.0,0.6,0.5847619047619048,0.6,0.5747741147741148
10.0,1.0,300.0,0.8,0.8875,0.8,0.8260317460317462
10.0,1.0,300.0,0.6666666666666666,0.7333333333333333,0.6666666666666666,0.6794708994708994
10.0,1.0,300.0,0.6666666666666666,0.7516666666666667,0.6666666666666666,0.6492063492063491
10.0,1.0,300.0,0.8666666666666667,0.9233333333333333,0.8666666666666667,0.8701779701779702
10.0,1.0,300.0,0.7666666666666667,0.8166666666666667,0.7666666666666667,0.7733333333333332
10.0,1.0,300.0,0.6666666666666666,0.7694444444444444,0.6666666666666666,0.6824338624338625
10.0,1.0,300.0,0.8666666666666667,0.9038888888888889,0.8666666666666667,0.8555892255892256
10.0,1.0,300.0,0.6,0.6383333333333333,0.6,0.5896103896103896
10.0,1.0,310.0,0.7096774193548387,0.7838709677419355,0.7096774193548387,0.6821882418656613
10.0,1.0,310.0,0.5161290322580645,0.5940860215053763,0.5161290322580645,0.5333333333333333
10.0,1.0,310.0,0.5483870967741935,0.7142857142857143,0.5483870967741935,0.5845552297165201
10.0,1.0,310.0,0.8064516129032258,0.8413978494623655,0.8064516129032258,0.8181259600614439
10.0,1.0,310.0,0.5806451612903226,0.6774193548387096,0.5806451612903226,0.5848221670802316
10.0,1.0,310.0,0.6451612903225806,0.7940860215053762,0.6451612903225806,0.6751152073732719
10.0,1.0,310.0,0.7096774193548387,0.7774193548387097,0.7096774193548387,0.7318366221592028
10.0,1.0,310.0,0.8709677419354839,0.885483870967742,0.8709677419354839,0.8686123911930363
10.0,1.0,310.0,0.5806451612903226,0.7225806451612904,0.5806451612903226,0.6001955034213099
10.0,1.0,310.0,0.7096774193548387,0.7446236559139785,0.7096774193548387,0.7119815668202766
10.0,1.0,320.0,0.6875,0.6886904761904762,0.6875,0.6702132936507936
10.0,1.0,320.0,0.71875,0.6994791666666667,0.71875,0.6978174603174603
10.0,1.0,320.0,0.8125,0.8697916666666666,0.8125,0.7997767857142857
10.0,1.0,320.0,0.53125,0.7708333333333333,0.53125,0.5698031135531135
10.0,1.0,320.0,0.71875,0.8234375,0.71875,0.7034970238095237
