x,y,z
2.3087268,-6.833186,-5.758429
-7.30391,-4.417888,-12.9371805
6.483987,-5.3068957,-2.7007952
-1.4454116,3.9248233,-11.945491
-3.1141853,0.6150176,-18.28938
0.5020161,-6.2596917,-4.7122717
-8.020903,-5.214424,-14.406668
-7.439674,-4.571604,-12.654339
1.0678506,3.9023123,-14.9979725
3.1101646,-3.8257546,-7.68362
4.821945,-12.525128,-6.670394
-6.583714,1.7574185,-16.777601
0.30425796,2.9974325,-12.763375
-2.9184573,-6.3286486,-8.23079
-1.5684116,3.7520273,-10.763628
4.6019006,-3.9771707,-4.3611445
-5.040987,3.896202,-12.970389
0.4201172,-6.105759,-4.950992
1.9055786,2.8880901,-16.049984
5.0814457,-3.9679997,-5.988594
-2.901585,1.6776673,-9.839022
0.50206584,-0.7928595,-11.069161
5.091371,-4.6860595,-3.5905464
4.355046,-3.677156,-4.703176
2.1768358,-7.144318,-5.9298105
-0.5926078,3.105231,-11.769542
-3.4745982,0.39140442,-10.921228
-7.361209,-4.382858,-12.947167
0.70254415,-5.384451,-11.487
1.5454618,-7.316477,-6.065819
-1.9182692,-8.416283,-7.855221
-2.414194,0.33864185,-8.691039
0.5542083,-3.4187226,-7.636423
0.5008358,-4.0908213,-8.9906435
0.72037095,3.07679,-14.180301
0.72924924,2.9352283,-12.997392
-1.3152518,3.0060618,-10.599593
0.71461207,-3.8884912,-11.7017565
-3.5799482,-4.8842335,-9.376081
-3.7985396,-5.0024724,-9.5878
-1.4039863,1.8603892,-9.558769
-1.2972066,2.016315,-11.739914
-1.4165121,3.2334435,-12.810988
4.0637345,-5.1960945,-5.171142
2.7275116,-2.9968057,-7.2878246
5.167201,-3.6686313,-2.6682665
1.1397309,-7.3436046,-6.027138
-0.6528983,-9.833108,-8.343923
3.8408654,-3.2576623,-6.420036
-1.0300148,2.9827042,-10.182018
-4.8918233,-7.524064,-10.636158
-3.3652837,-3.4291263,-11.521186
-2.409971,0.84428775,0.1595256
0.91432786,-4.7257285,-10.087875
0.9805619,-1.5922436,-10.021303
-4.2199826,-5.1232066,-9.944058
-6.0837083,3.0596864,-12.50989
-6.6497455,-6.42086,-11.298219
0.5148465,3.0093098,-14.210736
-3.38274,0.14379668,-9.643675
4.3303633,4.0446944,-3.228509
1.9076734,2.9600322,-16.01118
-2.5884721,-5.726912,-7.47365
-4.990619,2.23898,-15.647535
3.8096066,-3.4105978,-4.7276206
0.9717835,-7.98441,-8.1498575
2.0162716,-5.50561,-4.9937663
-8.247745,-0.1528964,-15.248252
-5.8172703,-2.0801866,-11.787992
-1.5661013,0.32735714,-10.5082035
-1.2471088,2.1871886,-10.999508
0.45442873,-3.419651,-7.4865994
-2.1691058,2.8685648,-11.595285
5.9379334,-3.926598,-3.137209
3.4659972,-4.0669193,-4.343687
-0.15181266,-2.276065,-11.916575
3.5280612,-10.61935,-8.557124
0.8730744,-1.3480698,-10.324075
-2.300559,3.656701,-11.447038
1.727369,2.9112923,-15.804447
-0.5486003,3.503145,-11.050508
-5.2495923,3.565056,-12.715693
6.4374523,-4.430442,-1.9394579
-0.24384448,-2.2738469,-12.241593
0.21747202,2.2522378,-14.507788
6.4169936,-5.642609,-2.6543784
0.13151348,-0.31214073,-12.131693
-1.0111802,2.3035817,-10.467927
2.4129918,-7.5990205,-5.320817
-3.5302274,-6.8188353,-11.014097
0.7172606,-5.523109,-11.570793
-4.2031746,0.2564874,-11.048899
-5.7119403,-1.4678736,-12.258737
-7.1725445,-1.502838,-12.942028
3.2762556,-3.8697526,-8.314585
-7.4220433,-4.6013846,-12.658537
-0.4064708,1.7738847,-14.330259
-7.417332,-5.5399227,-11.922875
0.8085565,4.052571,-14.485404
-1.777678,-1.0383786,-9.683459
-1.8008503,2.2764094,-9.955271
1.5667787,-2.979798,-8.313481
-5.3740973,-0.037768397,-16.219194
-0.6444961,1.8192927,-13.031806
-0.66975266,1.7822495,-12.967239
3.096988,-3.7588542,-7.813271
-0.7126362,-1.9586785,-10.559372
-0.97624314,-0.96767664,-10.549884
-8.814226,-0.5721673,-15.715567
-2.333599,-3.3710158,-17.71364
5.1150293,-4.8091445,-5.6092305
-4.6315055,1.0343581,-13.454282
-3.4072764,-3.4190238,-11.518215
-4.7134304,-7.48007,-13.273185
-4.77921,-1.2358258,-14.724426
-2.83992,2.8389313,-10.970603
-2.424691,3.0325098,-10.926237
-2.1758218,2.2331083,-9.382765
2.0440953,-9.115123,-7.561333
-6.375372,-1.3075886,-12.270656
1.4301981,-2.4073145,-8.568456
3.3678596,-7.475196,-9.580551
1.8362345,2.9871688,-15.957199
-4.7608666,-5.4805365,-10.26165
-6.3109174,-2.9604182,-11.708967
6.1999497,-4.3601003,-0.80475664
-7.129214,1.0698193,-12.780129
3.8490813,-8.651757,-5.408392
-5.1144795,3.8219066,-12.948819
0.5329198,-4.523726,-9.971164
2.7594829,-3.1304786,-7.513823
0.8570681,3.403307,-14.613591
4.4945087,-3.7348735,-4.545577
-6.269537,-11.342939,-14.004206
-4.8301573,1.3945469,-9.857366
-1.6642442,0.5383024,-13.506291
-6.4502153,-11.092707,-15.286858
-0.9653516,1.1200793,-15.056765
-2.435626,0.81881195,-8.85185
2.9075186,-8.627777,-5.134296
-3.6367545,0.44993138,-10.847494
-3.354135,3.641114,-12.680006
0.34098324,-3.87854,-7.3344545
-0.38598087,3.104777,-11.984856
5.431197,-4.86947,-4.9098706
-5.927794,-10.798702,-14.482136
0.12969045,-3.0151358,-7.3931913
-3.2707124,3.5191755,-12.609797
-5.187516,-3.762047,-13.922449
6.1787667,-4.342187,-0.75129306
-0.94835746,-1.0117931,-10.181912
4.229012,-3.5843992,-5.580439
2.903347,-4.2174654,-7.5662723
-5.918322,-5.6424427,-5.8757443
-3.000244,-4.959492,-8.759017
3.0032501,-3.575008,-8.586975
-4.551612,-0.7578224,-19.412899
-2.8768377,-4.814033,-8.6430855
0.18611489,-5.610392,-5.911498
4.1430244,-5.493728,-5.9065223
0.30232394,-5.7033615,-5.7522345
-1.2964604,3.3283386,-12.76207
4.175942,-1.9215256,-5.0673776
0.7117724,4.159798,-14.344408
-5.1768403,-0.93245596,-11.25947
-2.7854943,-6.057049,-8.127948
-0.21872225,1.9460076,-14.197232
-0.5596537,-3.3896794,-11.56669
0.4485662,-4.552672,-9.911096
-4.4404244,-3.4231355,-2.035181
1.0984126,3.5172155,-14.017739
-6.991884,-1.3277103,-12.897527
-0.4851329,1.5717645,-14.328738
-7.103807,1.064057,-12.783354
5.6070666,-3.9043214,-3.184458
2.28591,-0.96092206,-3.7504048
3.6514935,-8.648025,-5.2442193
-6.5207334,-1.1794556,-20.870686
-2.978117,2.3062665,-10.992049
1.6887125,3.44954,-15.79444
-0.7560292,-0.35012513,-8.875166
-1.5804067,-2.2320788,-11.753363
5.5161023,-3.0448136,-6.138629
2.63764,-2.929509,-6.3161044
-6.798385,-1.2466162,-12.83267
3.5175498,-8.4282875,-8.452979
5.7523847,-11.879562,-6.468995
4.198864,-3.6432798,-5.7652035
-2.5979266,-2.4782746,-9.390668
-0.1530457,0.062071588,-11.65688
0.5559829,-3.333911,-7.4909797
-0.6694104,-0.3751305,-9.005522
-8.107019,-5.246891,-14.470194
1.9194653,2.9949434,-16.046818
2.2538204,-2.6908197,-5.543967
-6.120143,-2.337216,8.125663
-3.0284266,-2.2669885,3.7268927
5.1059422,3.7649095,3.9957652
-12.085501,-2.0117478,3.6518307
5.0945926,0.5723652,13.173528
7.141945,6.3519273,9.504639
-9.740416,2.0240717,8.491561
1.3132234,-1.3160753,0.26764035
-11.226488,-1.1261162,11.724173
-9.566031,-1.5783376,7.6021776
2.9641752,8.496159,7.383675
-4.3411255,-0.65136254,5.117927
-1.2672336,-5.2907047,3.9212763
8.87129,1.4998969,3.2420418
3.7853322,1.295218,-0.58549464
-4.1340337,1.3482177,14.250046
-4.7608104,0.6730972,6.147208
10.089253,5.0568323,9.390578
-10.725999,1.0421814,9.515674
-0.49861357,-2.7826226,-0.58640665
8.443276,1.3415805,4.055785
4.047428,0.8694961,-1.8332043
-4.21152,-0.6722375,5.0053873
-0.7191262,-2.263804,-0.09991546
-11.191689,-5.0638275,7.853197
10.0035095,4.640544,9.248339
-1.5920694,-0.46577573,4.642323
-1.1754651,2.4625797,5.624409
-1.6344459,-1.1400484,3.4420962
0.19303606,-0.4254386,2.881314
3.3704355,1.5101314,1.8592457
1.33057,-3.9326556,5.006287
-3.39234,-0.6952432,4.949368
-4.243024,-2.6020415,9.651037
-5.8859105,4.087096,13.160358
5.0576615,1.6719905,5.319382
-2.2419102,0.19832236,6.3085556
0.3312638,-5.330814,1.4490697
-9.692286,1.5699203,9.562099
6.045644,5.4803233,9.71147
-5.452925,-2.9911957,7.0137286
-10.470091,-2.877444,7.9806523
8.909707,4.4843125,13.873145
3.8223922,7.71766,4.649682
-2.5846632,-2.5362391,6.1214695
8.818218,1.6001309,3.3950787
7.7589955,4.006682,5.3074913
8.511559,7.960962,8.447227
-8.963527,-3.6357338,15.165689
-1.0856643,-0.4841467,4.3490314
0.31767812,0.77237666,0.4524887
-10.34264,1.0514736,9.1822605
-5.4512353,-3.2968826,5.6633534
-9.637419,-7.6423244,9.143756
7.0991464,2.559708,8.192474
7.7116327,0.7448454,6.3571944
-7.0762734,-1.7283978,6.512482
-11.17031,-0.39910042,9.719131
7.924582,7.143092,8.103621
-10.961028,1.3378013,13.846335
2.6700053,-0.39908835,14.2175665
9.101888,2.249288,5.161564
7.5798664,1.1716294,13.2606
-12.42031,-4.548882,10.2676935
-3.5328054,1.0477111,7.4348025
-2.7449918,0.97699755,6.0609064
3.0013747,-0.6856995,-2.101839
-3.572413,0.19816302,7.1582203
5.741115,0.38817823,5.953531
-10.635972,1.016529,9.405966
0.91359395,-1.2259744,13.971926
-6.2584577,2.0314035,7.9586744
0.57371414,0.064442195,1.8181422
1.9324089,9.72802,10.319997
9.000764,1.0733778,4.9985485
1.0758576,-0.7929626,14.085163
4.236482,3.7334108,3.3696253
9.721873,3.694834,13.075765
-8.538072,-7.7118735,5.4944253
8.105476,6.8626037,9.2487
2.590699,-0.9671186,-0.42883724
-1.9988012,6.2344046,11.38029
-0.7365295,-0.15682,4.318299
7.587864,6.9860387,8.305242
2.8976932,2.7941537,5.9470406
0.18019503,-1.3232081,7.5432153
-8.2937,1.6952037,11.112592
-6.643602,-3.2291443,12.89639
0.0618369,-1.4122199,2.1763875
2.1272306,-3.8837888,0.31883222
-8.084205,1.4703089,12.623369
-1.7915363,-1.7450423,3.056042
0.77797896,-0.759197,1.2312846
4.413491,4.5022264,5.3079906
-8.116406,-1.6595488,6.4088817
-11.766762,-4.251735,7.604613
5.565426,3.8456652,6.199104
0.5272942,3.602137,13.59451
1.7767057,-0.51270634,-0.099003844
1.3342919,4.9273863,8.187475
2.7609484,0.18958963,15.006683
-9.436444,-2.552437,12.9088745
6.478564,-0.101495974,5.228734
-10.180915,-2.5707612,8.353208
-3.2380958,6.401726,13.165515
6.0539804,3.1278815,7.3314023
4.2438006,4.2208138,3.103617
-10.113627,-6.9697404,9.9958105
-3.8583996,-5.544117,14.949003
-0.26571274,-0.4504588,3.1585257
-5.327125,2.1452746,7.9560766
2.0090113,0.04019442,12.90811
6.6218276,6.422574,10.631504
-3.3693774,4.3740044,12.222078
0.30906975,-1.899921,7.740251
-8.391513,1.5773122,8.604594
3.5679216,-0.08123122,-2.136996
-11.641272,-4.91617,11.030635
-3.376569,1.5773125,9.412512
-1.4138782,0.106546275,7.366688
3.4004927,-1.5529854,-1.6653513
-10.704214,-2.2259057,11.915471
-8.335362,-1.68701,6.304582
-5.3358192,-9.686635,11.807845
-1.1156389,-4.270795,3.6376615
6.021138,4.14391,5.823929
4.8921747,12.506454,3.5002093
0.370303,0.3411214,13.836586
-11.901131,-4.048523,11.330542
-8.155194,-2.1696055,5.21185
4.618461,3.4289942,3.0751414
-3.4645314,-2.5230796,7.52111
4.4238205,3.3689997,7.899836
-1.7599155,-0.09623715,4.1402597
5.229389,-1.7554924,4.004209
4.6840954,0.83998173,-1.5144658
8.179243,6.983287,9.328959
-11.082068,1.2297838,9.263178
12.812061,12.591968,-3.6709177
7.826885,2.6426926,3.2895772
4.0642405,0.47277915,-2.0042315
3.8256254,6.700813,-0.21846497
-2.0114152,5.3565683,11.492242
-3.4959679,0.68543464,7.885944
-0.9579666,-0.9900856,4.463676
2.802345,4.7723985,5.086921
0.1545544,3.794948,7.538456
-3.596597,-0.7916188,5.60391
-8.708821,-1.6650783,7.2944922
-8.78876,2.1413918,10.937766
2.8744252,4.76754,5.25923
4.0884094,-0.508964,2.6975534
-10.956424,0.2821595,10.078276
2.0715103,1.0320172,-2.1743197
5.2039657,2.991933,-0.3429238
12.249987,3.5021822,9.457697
-3.8670616,0.7685335,11.086966
7.8303065,5.2571063,7.3490553
-2.4011986,-2.6787958,5.2548537
-3.9112625,1.6471552,7.2307143
-0.8247027,-0.11825429,3.9359455
-7.9952364,-2.1585767,5.0179796
0.3429668,-5.3352566,1.428597
4.981856,0.41920093,13.148628
-1.5461323,-0.04291493,4.972693
-9.622218,1.1615447,8.836774
5.0821705,-1.213848,3.7912672
1.8244348,2.388615,15.366166
-7.318287,-1.072522,13.247426
2.9814105,8.428891,7.567543
-4.7083254,-2.3164988,10.360303
-6.609689,-5.027076,-3.6405437
-3.8371527,-0.835271,5.084437
1.2162507,-1.1342167,-1.015103
4.7811885,-0.8250486,0.7182408
1.35102,-1.0182706,-0.9863852
3.8824766,-1.2274892,-0.039693233
1.8746448,0.14467555,12.687959
0.37933454,3.4180872,13.289356
6.9209795,0.8127739,13.109771
1.9938167,-1.8215643,-0.8751783
7.2143745,0.6211149,1.4812274
10.285769,5.4492636,7.444347
-11.832975,-0.5277148,9.111889
1.8478361,2.3405137,15.394812
3.8670974,7.661539,4.584274
3.2542417,-3.1695316,-0.25085557
5.5584097,1.6068649,-1.4347417
2.918835,8.410951,7.1583767
6.325526,1.6176342,7.442174
4.86706,-0.05230565,0.13795051
-12.417688,-2.7510722,10.913063
-1.4890252,1.7877029,5.6513343
-11.910919,-2.3429906,4.5697575
-12.316019,-4.590942,10.358975
-8.244875,1.7067717,11.086406
2.2597446,-0.8806101,-1.5882089
-10.99228,-1.4568669,11.908443
8.823056,1.4521724,4.1235285
-0.14768784,-2.7209034,3.926162
-3.4143114,1.0079517,7.4041934
7.9396577,1.827741,11.232822
3.7629204,0.27797765,-2.3933146
-9.075971,-0.5340447,7.218539
4.828921,5.0142665,9.693465
-4.0704536,0.5595363,7.8484955
4.785007,1.7481606,2.461347
6.4509997,5.9897175,10.240956
-1.9527535,-0.70718306,4.158348
-10.413133,-1.8089845,7.9452105
0.8072554,-1.2071427,1.7473301
-1.418634,-1.7008152,5.1826506
-8.506392,1.2794842,11.2416935
-5.2877784,-9.771046,11.77294
1.1862106,-1.264923,-0.8935829
2.091076,0.095080175,12.633771
-0.6552999,-0.4395458,2.6560967
11.596089,5.15758,12.329763
5.275577,-0.912936,-1.1424
-12.659964,-4.2784996,10.2677
10.485757,3.5048661,9.607687
5.252514,0.8333543,13.294944
9.318244,7.1853156,10.664755
1.3145169,-0.91029567,0.42891583
-6.543739,-1.2523762,6.252487
0.4943539,-0.73440754,1.7270669
-10.954802,-8.25787,12.571518
2.191122,1.2866057,15.034718
-6.289978,-2.691304,11.238828
7.370067,6.578845,8.07146
-13.39284,-4.755971,9.799426
9.49218,4.3860397,13.542025
-10.293497,1.2994142,9.288457
8.746206,3.630225,10.24034
1.7366201,-3.5032413,-0.909534
-8.584498,-5.1770153,12.220041
-13.087336,-1.9149562,8.560659
-9.100314,1.9634093,10.741699
2.7069852,-0.5691847,-1.81898
9.426847,2.3087327,3.4688442
-5.000938,-2.727288,9.935091
1.9025967,8.547477,10.798737
-3.9344256,0.42603838,7.496067
-6.425195,-0.8376534,8.747162
-1.0450166,-0.5652322,7.5013003
-4.0777535,-0.3667437,6.4819145
3.5177982,3.997081,5.4529376
-12.979502,-1.8710443,8.558546
7.1244016,6.1737237,10.293772
3.7728066,6.93788,9.691585
5.3302865,9.858578,7.519571
7.733012,1.3044398,13.232258
3.880513,5.551571,5.500433
8.457985,1.4461342,3.389064
6.21626,1.0963117,2.0983646
-11.99606,-2.1482382,3.3587005
-9.83866,1.4790668,8.902389
4.9443526,-1.3650706,3.864418
2.1875198,10.038204,11.402298
6.3623247,0.79190266,13.070888
-4.7287326,-1.0048143,12.402458
11.463719,2.3526616,9.578319
-2.9547353,-4.225347,13.697694
1.9169122,4.586677,8.176496
4.2381296,0.34495306,13.07926
-2.7712612,-2.924382,5.1887064
7.0930943,2.230617,9.436318
-7.998932,2.3080332,10.776045
0.523199,6.4618216,11.697815
1.1034038,6.9831986,2.3794916
-1.4500253,-6.5729647,4.6397266
7.9683094,-1.3917135,6.813145
9.498206,5.678841,9.121553
-1.2881638,-4.0216236,2.422826
-8.243457,-1.804956,6.3978252
-8.813719,-3.3649867,15.001103
-3.44359,6.2226276,12.505631
-1.8764459,-0.10157677,5.4166007
7.489034,2.4518561,4.288273
0.71757925,-0.7758836,1.4863485
4.6643143,4.968906,5.314223
5.839634,-1.0310116,0.37537977
7.1825175,0.33316037,13.981085
-1.7785783,0.064368665,5.3322287
-1.5867295,-3.5675085,1.7465233
-9.092733,-1.6967701,7.85692
6.2660875,2.588337,4.1826825
-2.2999773,0.8311072,6.837412
2.9046497,-2.065847,1.8212336
-6.46179,-2.992662,13.709777
-8.691053,-0.3603253,5.2966084
-4.9828444,-2.777827,9.678098
-1.2499365,-1.173502,3.0317452
-10.002335,-0.110241294,9.185721
-8.186278,1.6581995,11.05457
-11.917946,-4.2598658,7.448873
8.008624,3.2253635,11.826058
-6.7750077,-1.4944484,6.3294077
8.049082,6.876716,10.281192
8.998526,1.2597436,2.7594185
-1.8592966,-4.8188543,-12.0918455
-5.853363,-9.817182,-13.131685
-7.747816,-1.2632459,-19.84477
-4.615794,-10.399164,-12.164864
-3.8435435,0.76607937,-18.287647
-8.198728,-1.5134412,-18.503757
-8.617341,0.2905162,-18.157629
-2.7807698,-7.9774256,-16.18166
-5.6143165,-0.59695935,-18.68507
-2.2863257,-7.445947,-16.161451
-4.6706986,0.97572446,-14.827676
-2.6472054,-1.6376379,-17.537628
-6.5865126,-2.3998744,-17.348698
-3.5846066,1.9670464,-15.957573
-1.7930173,0.46855983,-15.425705
-5.721901,-2.4987316,-16.854708
-7.2590985,-5.7092376,-16.68961
-5.8556533,0.33606505,-16.67651
-7.1856728,-6.3223433,-15.676127
-6.873519,-0.3430594,-17.543959
-4.1260996,1.0719362,-14.5477295
-1.369231,-7.4277234,-15.951254
-2.3139584,-8.61424,-14.4199705
-7.2383785,-0.7456073,-18.114464
-4.42696,-7.6910663,-16.430592
-4.0195284,-9.53176,-9.402393
-1.315745,-7.010858,-15.0147
-5.3753233,1.1162335,-19.382288
-7.573693,-6.613335,-14.753648
-6.6099963,-2.9934833,-20.495216
-2.0476828,-11.034029,-8.6490555
-7.4267592,-6.0141363,-15.965994
-2.3606794,-7.2965436,-16.36561
-0.36076123,-0.80504066,-13.312829
-5.678092,1.7512805,-19.223879
-7.2381473,-6.2943654,-15.618372
-2.9470496,-8.129614,-14.930523
-4.687592,-1.3957912,-18.341513
-4.6777334,-10.787177,-10.905594
-5.1755476,-4.006833,-18.44321
-2.9942648,-10.665379,-8.078815
-6.123277,-11.412802,-12.185535
-3.8377209,-8.985976,-14.77599
-5.1243033,3.0404022,-17.932571
-3.8978753,-2.8269153,-17.528503
-2.568708,0.17641473,-16.84456
-4.2742496,-2.3601787,-18.777866
-6.865948,-4.090323,-17.83561
-5.931272,-9.839707,-13.226209
-6.1305766,-6.288764,-15.077301
-5.334684,-0.96768945,-17.115263
-7.7180037,-5.876081,-16.71561
-3.8575823,-4.179322,-17.299824
-7.2586384,-1.3292153,-17.966326
-6.223555,-2.0994577,-17.0673
-2.3301647,-7.080504,-16.481358
-1.6616285,-7.4749546,-15.715458
-3.095756,-8.172856,-14.710541
-4.672222,-9.887124,-12.615334
-7.2240453,-2.1947591,-16.226019
-2.557241,-0.068868905,-16.491625
-7.33339,-2.0637825,-15.430447
-8.076756,-3.2210083,-16.14886
-4.343325,-11.149322,-12.514517
-4.3197503,-11.224994,-10.867218
-5.4491196,1.8185415,-19.008673
-1.922228,-6.876274,-10.380871
-4.699929,-7.5678334,-13.100025
-3.4816418,1.2804734,-13.995921
-4.3269954,1.0707211,-19.003962
-4.771843,-6.6560984,-16.029112
-4.6379447,1.243116,-18.012615
-3.1684008,-11.384353,-8.498904
-7.651593,0.3555652,-17.949783
-6.835336,1.9215351,-18.870264
-9.313031,-1.3333416,-16.994837
-1.8549781,-4.529092,-10.613981
-6.2642827,-2.8515744,-15.872395
-2.0301569,-8.214262,-14.14186
-4.7026525,0.15088107,-15.879334
-0.02812348,-4.7343526,-10.51377
-4.531856,2.5771008,-17.358082
-1.9427917,-9.769101,-14.146004
-3.478667,-1.0104507,-17.216633
-5.311749,-1.4624183,-17.965551
-4.3394694,-0.67951477,-15.5908575
-5.5317373,-10.64561,-11.009326
-1.6624802,0.46035767,-15.249427
-1.8717391,-7.412181,-15.971283
-4.0111685,-7.3283544,-15.997136
-6.409372,-3.2118723,-18.752272
-4.500358,2.7419283,-16.979319
-4.798687,-4.173352,-16.115889
-2.4729564,-1.8322761,-15.329295
-5.4255986,2.1204052,-18.88715
-2.0289047,-8.014859,-13.660351
-7.91801,-3.4214008,-17.220013
-2.8781621,-8.01452,-14.768769
-4.6349597,-1.7607738,-16.983541
-6.948737,-5.559425,-13.783575
-1.4892533,-5.6494775,-15.940624
-1.5677407,-11.322794,-7.994808
-4.039919,-11.23308,-14.175708
-7.3841696,-1.7768575,-16.625008
-1.4341414,-4.381803,-11.01924
-5.5585737,2.6167846,-18.59939
-7.6984105,-6.133848,-16.115734
-4.2009854,-2.8309069,-18.925753
-6.019107,-0.6437415,-17.96475
-3.6201072,-3.474895,-16.841276
-3.9186115,-1.2191157,-15.847911
-4.9004374,2.9931276,-17.724483
-3.111401,2.0241892,-15.648348
-5.886224,-2.1986842,-16.676764
-2.910794,-0.5036351,-16.753004
-3.4134285,-7.632453,-15.863446
-4.077385,-7.9597783,-11.722019
-0.83608276,0.368807,-12.234267
-3.901132,-6.8298154,-14.395355
-3.8886404,1.1876402,-16.628742
-5.5623527,-8.091657,-18.09035
-6.092081,-1.0655284,-13.107179
-4.1502185,1.5308816,-19.866425
-7.934605,0.9938992,-18.428747
-3.7260962,-4.563682,-16.993483
-3.7154408,-0.3433495,-14.507281
-7.068529,-0.0035299435,-17.741667
-3.7636034,0.68824553,-17.795952
-4.211443,-1.998785,-18.447634
-7.4871397,-3.3587058,-17.736887
-5.122816,3.1195774,-17.833305
-7.1744127,-2.5385954,-19.182425
-1.443986,-3.2282946,-11.841104
-5.3182964,-1.5403256,-15.841017
-3.3352969,-0.76997894,-16.172688
-4.0530868,0.9630965,-15.581461
-1.5406829,-4.764571,-12.779482
-8.67466,-3.0706737,-18.556393
-8.01702,-2.6092372,-15.932589
-4.3968368,1.4875962,-14.287237
-7.872296,-3.528152,-19.165213
-6.382793,-2.2695038,-19.275164
-0.9715606,0.5250414,-12.658452
-1.0730097,-0.7714652,-13.622824
-8.707531,-1.0300634,-18.61181
-2.1214888,-10.729434,-8.282691
-3.7395291,0.22754562,-19.762218
-9.396451,-4.6438675,-17.074867
-6.0367713,-12.289697,-11.999442
-7.2525263,0.07573236,-16.917185
-4.8512983,1.5632675,-18.874937
-2.0766773,-7.663528,-15.936958
-9.618644,-0.49170187,-17.40195
-1.4924111,-4.7520084,-12.631059
-3.9827018,-6.628185,-17.08769
-2.8908706,-7.8953547,-14.512248
-5.504292,-0.41657442,-18.890196
-9.207058,-0.6738703,-17.064371
-1.4858506,0.076571494,-12.409475
-5.686875,-0.12329877,-13.885051
-6.0318346,0.2783011,-19.941542
-2.3982882,-11.402651,-8.752763
-7.3889537,-2.8534722,-17.860546
-4.133354,-7.5662146,-14.891603
0.29271948,0.019086588,-13.358044
-1.0118395,-0.332077,-12.881968
-5.386155,1.5151156,-20.121971
-6.4694314,-5.3823147,-13.616205
-7.2194963,-5.6605096,-16.946455
-8.016099,0.91665435,-18.269274
-4.9545727,1.8643924,-18.807526
-4.078162,-6.7477565,-16.821451
-3.071034,-8.414675,-10.608269
-9.415719,-4.6261673,-17.08619
-5.7544155,-3.317475,-18.427576
-2.4216948,-8.318936,-12.93386
-3.5122688,-0.26725098,-17.125914
-5.8363295,-9.462401,-12.903498
-3.348529,-7.764254,-15.501732
-6.720818,-1.425121,-19.827328
-4.4673133,-2.116331,-17.538391
-1.2333541,-0.33825013,-12.937041
-4.698762,1.5999343,-17.8497
-6.9818935,-5.471689,-16.009068
-3.3604043,1.7833096,-18.872719
-3.038224,-0.3292617,-15.376391
-8.317652,-0.3088841,-16.052317
-8.915482,-0.29115725,-16.608706
-6.156693,-3.8234596,-19.475037
-7.0275545,0.41038352,-18.432253
-6.175315,-8.830844,-14.800248
-5.7953773,-3.083282,-16.528786
-5.6086187,0.5154568,-14.7669325
-0.26244363,-1.5858566,-14.165005
-5.548325,-0.21278705,-19.428377
-3.96173,-0.8053193,-18.582388
-3.3086927,-4.3950253,-19.709349
-1.8011799,-0.13250229,-12.462628
-4.3788395,-10.415108,-10.456806
-3.9942276,-6.6605725,-14.57114
-4.960558,-2.7123113,-16.189053
-7.518742,-4.44975,-17.886602
-6.52854,-2.2339013,-18.954662
-4.4419837,2.489078,-19.248766
-2.7000122,-8.102726,-11.595075
-5.7257934,-3.0563085,-17.232075
-7.8935633,-3.673832,-19.15154
-4.511994,1.5671157,-18.378298
-8.562752,-0.49793372,-17.843826
-4.1879215,1.16519,-16.339981
-1.8073572,-7.7679114,-13.805975
-2.0047903,-0.951644,-14.8734865
-3.955233,-11.348197,-14.245362
-3.2795582,0.4424463,-15.479669
-7.0673094,-5.8416405,-16.11657
-1.5452167,-4.186207,-11.92647
-3.4712179,-8.233741,-14.897311
-3.856174,1.1736497,-19.3826
-5.53569,-4.3747334,-17.801682
-6.6689696,-6.0603085,-14.875091
-5.983137,0.43005967,-14.55346
-3.80679,-4.156213,-17.302965
-5.476706,-10.052372,-16.606867
-5.409661,-3.9469643,-18.34806
-1.6869837,-4.3893466,-13.256619
-0.7167495,-1.3540807,-15.102261
-5.5878897,1.5216352,-14.713233
-2.8685544,-11.813656,-7.7111855
-3.595239,-0.7212453,-17.072704
-3.5637207,-7.2918596,-11.259267
0.7139378,-7.632208,-8.037395
-3.6151066,-3.697171,-16.924715
-6.2472057,-8.366894,-13.688408
-7.627974,-2.018075,-18.823444
-1.8851644,-9.931194,-14.1998415
-6.1261225,-2.998156,-18.388412
-4.4100776,-2.0161424,-18.776508
-4.7297845,-0.077368125,-17.580189
-7.358129,-5.8056593,-16.45247
-7.391595,-2.0600047,-18.959824
-7.140372,-7.2537446,-15.2551155
-6.5146794,-0.9654567,-16.521797
-3.2906897,-9.687853,-14.078796
-3.8467944,-1.9208401,-16.181116
-7.2256517,-1.6936896,-18.250814
-7.683901,-3.0586772,-16.837185
-1.8400787,-3.1540613,-10.668761
-0.1817653,-1.0010737,-13.490196
-5.766986,-0.9602416,-17.526579
-0.1221338,-1.4388034,-13.919304
-2.5760143,-7.7598,-10.824559
-5.9088387,-1.050593,-13.25166
-3.9556322,2.1893272,-16.692026
0.37204304,-11.878102,-12.321259
-4.5239134,1.7712531,-18.347967
-3.3496444,-3.429872,-16.686312
-1.9057198,-3.7106297,-13.660966
-5.6768446,-2.1218529,-17.680534
-4.600919,1.2431841,-18.896223
-7.336566,-0.67264277,-19.783909
-1.7238753,-7.5857964,-15.655763
-6.95415,-1.1786981,-19.31691
-3.8985882,-6.381985,-17.321653
