K,k,size,accuracy,precision,recall,f1
10.0,225.0,250.0,0.0,0.0,0.0,0.0
10.0,225.0,250.0,0.0,0.0,0.0,0.0
10.0,225.0,250.0,0.0,0.0,0.0,0.0
10.0,225.0,250.0,0.12,0.01608080808080808,0.12,0.028000000000000004
10.0,225.0,250.0,0.0,0.0,0.0,0.0
10.0,225.0,250.0,0.08,0.008771929824561403,0.08,0.015428571428571427
10.0,225.0,250.0,0.12,0.020606060606060607,0.12,0.03333333333333333
10.0,234.0,260.0,0.07692307692307693,0.01201923076923077,0.07692307692307693,0.01990950226244344
10.0,234.0,260.0,0.0,0.0,0.0,0.0
10.0,234.0,260.0,0.07692307692307693,0.006535947712418301,0.07692307692307693,0.011965811965811967
10.0,234.0,260.0,0.0,0.0,0.0,0.0
10.0,234.0,260.0,0.2692307692307692,0.13736263736263735,0.2692307692307692,0.147008547008547
10.0,234.0,260.0,0.038461538461538464,0.002958579881656805,0.038461538461538464,0.005494505494505495
10.0,234.0,260.0,0.0,0.0,0.0,0.0
10.0,234.0,260.0,0.038461538461538464,0.0014792899408284025,0.038461538461538464,0.0028490028490028487
10.0,234.0,260.0,0.0,0.0,0.0,0.0
10.0,234.0,260.0,0.038461538461538464,0.0016025641025641025,0.038461538461538464,0.0030769230769230765
10.0,243.0,270.0,0.07407407407407407,0.005681818181818182,0.07407407407407407,0.010530137981118372
10.0,243.0,270.0,0.037037037037037035,0.0013717421124828531,0.037037037037037035,0.0026455026455026454
10.0,243.0,270.0,0.0,0.0,0.0,0.0
10.0,243.0,270.0,0.0,0.0,0.0,0.0
10.0,243.0,270.0,0.037037037037037035,0.0013717421124828531,0.037037037037037035,0.0026455026455026454
10.0,243.0,270.0,0.0,0.0,0.0,0.0
10.0,243.0,270.0,0.037037037037037035,0.0020576131687242796,0.037037037037037035,0.003898635477582846
10.0,243.0,270.0,0.0,0.0,0.0,0.0
10.0,243.0,270.0,0.0,0.0,0.0,0.0
10.0,243.0,270.0,0.0,0.0,0.0,0.0
10.0,252.0,280.0,0.03571428571428571,0.0012755102040816326,0.03571428571428571,0.002463054187192118
10.0,252.0,280.0,0.03571428571428571,0.002232142857142857,0.03571428571428571,0.004201680672268907
10.0,252.0,280.0,0.03571428571428571,0.0021008403361344537,0.03571428571428571,0.003968253968253968
10.0,252.0,280.0,0.10714285714285714,0.04260204081632653,0.10714285714285714,0.048044217687074835
10.0,252.0,280.0,0.03571428571428571,0.0012755102040816326,0.03571428571428571,0.002463054187192118
10.0,252.0,280.0,0.03571428571428571,0.0013736263736263737,0.03571428571428571,0.0026455026455026454
10.0,252.0,280.0,0.03571428571428571,0.0012755102040816326,0.03571428571428571,0.002463054187192118
10.0,252.0,280.0,0.0,0.0,0.0,0.0
10.0,252.0,280.0,0.07142857142857142,0.005797773654916512,0.07142857142857142,0.010714285714285716
10.0,252.0,280.0,0.03571428571428571,0.0012755102040816326,0.03571428571428571,0.002463054187192118
10.0,261.0,290.0,0.034482758620689655,0.0011890606420927466,0.034482758620689655,0.0022988505747126436
10.0,261.0,290.0,0.13793103448275862,0.029967159277504107,0.13793103448275862,0.04882320744389709
10.0,261.0,290.0,0.06896551724137931,0.005263157894736842,0.06896551724137931,0.009717868338557995
10.0,261.0,290.0,0.0,0.0,0.0,0.0
10.0,261.0,290.0,0.10344827586206896,0.029780564263322883,0.10344827586206896,0.044208664898320066
10.0,261.0,290.0,0.06896551724137931,0.007662835249042145,0.06896551724137931,0.01379310344827586
10.0,261.0,290.0,0.0,0.0,0.0,0.0
10.0,261.0,290.0,0.13793103448275862,0.03390804597701149,0.13793103448275862,0.053201970443349754
10.0,261.0,290.0,0.034482758620689655,0.0012771392081736908,0.034482758620689655,0.0024630541871921183
10.0,261.0,290.0,0.034482758620689655,0.0014367816091954023,0.034482758620689655,0.002758620689655172
10.0,270.0,300.0,0.03333333333333333,0.0023809523809523807,0.03333333333333333,0.0044444444444444444
10.0,270.0,300.0,0.03333333333333333,0.0012345679012345679,0.03333333333333333,0.0023809523809523807
10.0,270.0,300.0,0.0,0.0,0.0,0.0
10.0,270.0,300.0,0.0,0.0,0.0,0.0
10.0,270.0,300.0,0.03333333333333333,0.0018518518518518517,0.03333333333333333,0.003508771929824561
10.0,270.0,300.0,0.2,0.07323232323232325,0.2,0.10114774114774114
10.0,270.0,300.0,0.0,0.0,0.0,0.0
10.0,270.0,300.0,0.0,0.0,0.0,0.0
10.0,270.0,300.0,0.0,0.0,0.0,0.0
10.0,270.0,300.0,0.03333333333333333,0.001282051282051282,0.03333333333333333,0.0024691358024691358
10.0,279.0,310.0,0.0,0.0,0.0,0.0
10.0,279.0,310.0,0.03225806451612903,0.0010405827263267429,0.03225806451612903,0.0020161290322580645
10.0,279.0,310.0,0.06451612903225806,0.004201680672268907,0.06451612903225806,0.007885304659498207
10.0,279.0,310.0,0.06451612903225806,0.004545454545454546,0.06451612903225806,0.008448540706605223
