K,k,alpha,size,accuracy,precision,recall,f1
15.0,5.0,20.0,3000.0,0.78,0.7885655467720685,0.78,0.7795880136146071
15.0,5.0,20.0,3000.0,0.805,0.8074347578432247,0.805,0.8049553150847522
15.0,5.0,20.0,3000.0,0.77,0.7789125207273545,0.77,0.7712412150164396
15.0,5.0,20.0,3000.0,0.79,0.787518438145289,0.79,0.7812331138517732
15.0,5.0,20.0,3000.0,0.755,0.75559744418757,0.755,0.7521838227573521
15.0,5.0,20.0,3000.0,0.78,0.7834649875948151,0.78,0.7808350730902913
15.0,5.0,20.0,3000.0,0.775,0.7899102574984928,0.775,0.7772109164937144
15.0,5.0,20.0,3000.0,0.79,0.7949232026143791,0.79,0.7905757808499743
15.0,5.0,20.0,3000.0,0.78,0.7817057436663037,0.78,0.7792505812367577
15.0,5.0,20.0,3000.0,0.745,0.7530039805395843,0.745,0.7420975854327553
15.0,5.0,20.0,3000.0,0.79,0.7900822168112097,0.79,0.7879923309880458
15.0,5.0,20.0,3000.0,0.81,0.822468487394958,0.81,0.8117745864172169
16.0,5.0,20.0,3000.0,0.7446808510638298,0.739009615115073,0.7446808510638298,0.741491872749695
16.0,5.0,20.0,3000.0,0.7287234042553191,0.7462959778485353,0.7287234042553191,0.7263801948948403
16.0,5.0,20.0,3000.0,0.7712765957446809,0.768225727894038,0.7712765957446809,0.7627673510971703
16.0,5.0,20.0,3000.0,0.8404255319148937,0.8408806618913002,0.8404255319148937,0.8386628592234844
16.0,5.0,20.0,3000.0,0.7872340425531915,0.790560891764699,0.7872340425531915,0.7871596962228115
16.0,5.0,20.0,3000.0,0.8191489361702128,0.8373313130861629,0.8191489361702128,0.8233294102784878
16.0,5.0,20.0,3000.0,0.7925531914893617,0.8014301435293206,0.7925531914893617,0.7934968176845602
16.0,5.0,20.0,3000.0,0.7872340425531915,0.8075253191218461,0.7872340425531915,0.791732437309145
16.0,5.0,20.0,3000.0,0.7379679144385026,0.7380248499369044,0.7379679144385026,0.7346617905904816
16.0,5.0,20.0,3000.0,0.7754010695187166,0.7800417487569191,0.7754010695187166,0.7750162448382314
16.0,5.0,20.0,3000.0,0.7433155080213903,0.7540287327052033,0.7433155080213903,0.7473847636067114
16.0,5.0,20.0,3000.0,0.8288770053475936,0.8390788548070713,0.8288770053475936,0.8300049309126145
16.0,5.0,20.0,3000.0,0.7914438502673797,0.8022735576444017,0.7914438502673797,0.7889403132599659
16.0,5.0,20.0,3000.0,0.7272727272727273,0.7448428842321327,0.7272727272727273,0.7259676311994926
16.0,5.0,20.0,3000.0,0.786096256684492,0.7935282445378017,0.786096256684492,0.7877912090298764
16.0,5.0,20.0,3000.0,0.7807486631016043,0.7932256490231524,0.7807486631016043,0.7817555038469709
17.0,5.0,20.0,3000.0,0.7966101694915254,0.8020789664936171,0.7966101694915254,0.7941800659395887
17.0,5.0,20.0,3000.0,0.7853107344632768,0.8079501761092858,0.7853107344632768,0.7750136318058392
17.0,5.0,20.0,3000.0,0.751412429378531,0.7614239116023236,0.751412429378531,0.7510803845097715
17.0,5.0,20.0,3000.0,0.7457627118644068,0.7769940821627866,0.7457627118644068,0.7558767161456127
17.0,5.0,20.0,3000.0,0.7853107344632768,0.7894346905943695,0.7853107344632768,0.7840284561977308
17.0,5.0,20.0,3000.0,0.8022598870056498,0.8247750719513064,0.8022598870056498,0.8077177108489918
17.0,5.0,20.0,3000.0,0.768361581920904,0.7755804810445237,0.768361581920904,0.7683068541895329
17.0,5.0,20.0,3000.0,0.768361581920904,0.7762291793513917,0.768361581920904,0.766299276151976
17.0,5.0,20.0,3000.0,0.7556818181818182,0.7819165662236315,0.7556818181818182,0.7583842819733959
17.0,5.0,20.0,3000.0,0.7840909090909091,0.7924522708650997,0.7840909090909091,0.7830657222403165
17.0,5.0,20.0,3000.0,0.8181818181818182,0.8191924905966698,0.8181818181818182,0.815161159098663
17.0,5.0,20.0,3000.0,0.7613636363636364,0.7829489750445632,0.7613636363636364,0.7627683558587844
17.0,5.0,20.0,3000.0,0.8238636363636364,0.8335054859912815,0.8238636363636364,0.8265433400058868
17.0,5.0,20.0,3000.0,0.7670454545454546,0.773390474110625,0.7670454545454546,0.7633458771595444
17.0,5.0,20.0,3000.0,0.7045454545454546,0.7162515435952935,0.7045454545454546,0.7032622253113455
17.0,5.0,20.0,3000.0,0.7784090909090909,0.7773950110347169,0.7784090909090909,0.7719231624938296
17.0,5.0,20.0,3000.0,0.7727272727272727,0.8118346671154157,0.7727272727272727,0.7788346788346788
18.0,5.0,20.0,3000.0,0.7604790419161677,0.7640327569968288,0.7604790419161677,0.7601158400612621
18.0,5.0,20.0,3000.0,0.7844311377245509,0.7862367370522113,0.7844311377245509,0.770919726524693
18.0,5.0,20.0,3000.0,0.8203592814371258,0.8208338078376639,0.8203592814371258,0.8193864372096143
18.0,5.0,20.0,3000.0,0.7844311377245509,0.7883393172375579,0.7844311377245509,0.7845278338560961
18.0,5.0,20.0,3000.0,0.7485029940119761,0.7774803334507456,0.7485029940119761,0.7531805061444202
18.0,5.0,20.0,3000.0,0.7664670658682635,0.767566676601548,0.7664670658682635,0.7638447033325401
18.0,5.0,20.0,3000.0,0.7904191616766467,0.7994909340981902,0.7904191616766467,0.7904460151724244
18.0,5.0,20.0,3000.0,0.7904191616766467,0.8053404061442332,0.7904191616766467,0.7943002589726359
18.0,5.0,20.0,3000.0,0.7604790419161677,0.7600201557668976,0.7604790419161677,0.753596819671795
18.0,5.0,20.0,3000.0,0.7724550898203593,0.7726126242549278,0.7724550898203593,0.7708565054720571
18.0,5.0,20.0,3000.0,0.8023952095808383,0.8201248460816282,0.8023952095808383,0.8018128447087534
18.0,5.0,20.0,3000.0,0.7544910179640718,0.7579885534502616,0.7544910179640718,0.7527894824382083
18.0,5.0,20.0,3000.0,0.7409638554216867,0.7449093269163022,0.7409638554216867,0.7413285687657999
18.0,5.0,20.0,3000.0,0.7831325301204819,0.7927592723836522,0.7831325301204819,0.7837713144621
18.0,5.0,20.0,3000.0,0.8072289156626506,0.8260896228400144,0.8072289156626506,0.8114501666218367
18.0,5.0,20.0,3000.0,0.8554216867469879,0.8528783533070806,0.8554216867469879,0.8507118024295112
18.0,5.0,20.0,3000.0,0.7831325301204819,0.783752657689582,0.7831325301204819,0.7775982072367615
18.0,5.0,20.0,3000.0,0.7650602409638554,0.7956748858917906,0.7650602409638554,0.7751074694398333
19.0,5.0,20.0,3000.0,0.7848101265822784,0.7899681381950555,0.7848101265822784,0.7830276818214572
19.0,5.0,20.0,3000.0,0.8037974683544303,0.8265253961985553,0.8037974683544303,0.8073735254091439
19.0,5.0,20.0,3000.0,0.7974683544303798,0.8337647295205003,0.7974683544303798,0.802740499450603
19.0,5.0,20.0,3000.0,0.7658227848101266,0.7670054365465757,0.7658227848101266,0.7651960105948671
19.0,5.0,20.0,3000.0,0.8037974683544303,0.8167525026888393,0.8037974683544303,0.8076580538179511
19.0,5.0,20.0,3000.0,0.810126582278481,0.8202923472655416,0.810126582278481,0.8123756746321412
19.0,5.0,20.0,3000.0,0.7784810126582279,0.7796758393835832,0.7784810126582279,0.7757459299919491
19.0,5.0,20.0,3000.0,0.7911392405063291,0.7897334289888763,0.7911392405063291,0.7835990873653937
19.0,5.0,20.0,3000.0,0.7468354430379747,0.7602479263626734,0.7468354430379747,0.7471581088700673
19.0,5.0,20.0,3000.0,0.7531645569620253,0.7621141461248055,0.7531645569620253,0.752881054153769
19.0,5.0,20.0,3000.0,0.7341772151898734,0.7347259655179376,0.7341772151898734,0.7300067291312218
19.0,5.0,20.0,3000.0,0.7721518987341772,0.7731489966970234,0.7721518987341772,0.7679300308422778
19.0,5.0,20.0,3000.0,0.7848101265822784,0.8038843385455449,0.7848101265822784,0.7883737580834087
19.0,5.0,20.0,3000.0,0.7658227848101266,0.7703697561892588,0.7658227848101266,0.7655086013261077
19.0,5.0,20.0,3000.0,0.7911392405063291,0.8116610699361905,0.7911392405063291,0.7879112146783211
19.0,5.0,20.0,3000.0,0.759493670886076,0.7736852029891964,0.759493670886076,0.7605666814449915
19.0,5.0,20.0,3000.0,0.8481012658227848,0.853978204588582,0.8481012658227848,0.8450368691005966
19.0,5.0,20.0,3000.0,0.7579617834394905,0.7751320408114706,0.7579617834394905,0.7595866605666324
19.0,5.0,20.0,3000.0,0.7961783439490446,0.8058199464334227,0.7961783439490446,0.797536358988938
20.0,5.0,20.0,3000.0,0.76,0.7669725596041386,0.76,0.7561071608130432
20.0,5.0,20.0,3000.0,0.8066666666666666,0.8120652343872159,0.8066666666666666,0.8077486800780919
20.0,5.0,20.0,3000.0,0.78,0.7937032923217134,0.78,0.7831096126050112
20.0,5.0,20.0,3000.0,0.7333333333333333,0.7597864857593961,0.7333333333333333,0.73314155385096
20.0,5.0,20.0,3000.0,0.8133333333333334,0.8173840865017336,0.8133333333333334,0.810829389562836
20.0,5.0,20.0,3000.0,0.74,0.7485205046931053,0.74,0.7405806322612921
20.0,5.0,20.0,3000.0,0.8266666666666667,0.8402800162800163,0.8266666666666667,0.8287942376898573
20.0,5.0,20.0,3000.0,0.8,0.8078192918192917,0.8,0.7992815814484967
20.0,5.0,20.0,3000.0,0.7666666666666667,0.7742433541117751,0.7666666666666667,0.7656310938358558
20.0,5.0,20.0,3000.0,0.78,0.7991161353266617,0.78,0.7863439382072337
20.0,5.0,20.0,3000.0,0.84,0.8439626476321522,0.84,0.8398692007515536
20.0,5.0,20.0,3000.0,0.76,0.7688733568919326,0.76,0.758357563098553
20.0,5.0,20.0,3000.0,0.7933333333333333,0.7914521252965188,0.7933333333333333,0.7906316693598169
20.0,5.0,20.0,3000.0,0.8333333333333334,0.8382614379084967,0.8333333333333334,0.8309136155410098
20.0,5.0,20.0,3000.0,0.7666666666666667,0.7841798941798942,0.7666666666666667,0.772011052011052
20.0,5.0,20.0,3000.0,0.74,0.7507161139514081,0.74,0.7367519236176815
20.0,5.0,20.0,3000.0,0.7866666666666666,0.8176537119571176,0.7866666666666666,0.796575790740425
20.0,5.0,20.0,3000.0,0.7533333333333333,0.7558158508158509,0.7533333333333333,0.7508023304023304
20.0,5.0,20.0,3000.0,0.7533333333333333,0.7625740316328552,0.7533333333333333,0.7528875231356326
20.0,5.0,20.0,3000.0,0.7866666666666666,0.7954131435013788,0.7866666666666666,0.7871213400211112
21.0,5.0,20.0,3000.0,0.7972027972027972,0.8132105416864774,0.7972027972027972,0.7995340979211946
21.0,5.0,20.0,3000.0,0.7762237762237763,0.8185583647122109,0.7762237762237763,0.7805816469091904
21.0,5.0,20.0,3000.0,0.7482517482517482,0.7488250737611352,0.7482517482517482,0.7409874699850011
21.0,5.0,20.0,3000.0,0.7412587412587412,0.7371209405026979,0.7412587412587412,0.7350405160219484
21.0,5.0,20.0,3000.0,0.8321678321678322,0.8330622481432197,0.8321678321678322,0.8287209210286134
21.0,5.0,20.0,3000.0,0.7762237762237763,0.7976366359542008,0.7762237762237763,0.7826671938323682
21.0,5.0,20.0,3000.0,0.7972027972027972,0.8083897163442618,0.7972027972027972,0.7982805938729687
21.0,5.0,20.0,3000.0,0.7762237762237763,0.7868740060495673,0.7762237762237763,0.7776839079306397
21.0,5.0,20.0,3000.0,0.7552447552447552,0.7584881747212064,0.7552447552447552,0.752803717563392
21.0,5.0,20.0,3000.0,0.7622377622377622,0.7843207994672629,0.7622377622377622,0.764157445379569
21.0,5.0,20.0,3000.0,0.7832167832167832,0.793410028200238,0.7832167832167832,0.7829302632714772
21.0,5.0,20.0,3000.0,0.8321678321678322,0.841307499575702,0.8321678321678322,0.8320807008500201
21.0,5.0,20.0,3000.0,0.8181818181818182,0.8177293224647574,0.8181818181818182,0.8165714733658035
21.0,5.0,20.0,3000.0,0.7832167832167832,0.7783447321908861,0.7832167832167832,0.7779125468187725
21.0,5.0,20.0,3000.0,0.7202797202797203,0.7334512709512709,0.7202797202797203,0.7188512534925713
21.0,5.0,20.0,3000.0,0.8391608391608392,0.8517820236443718,0.8391608391608392,0.8414227882209203
21.0,5.0,20.0,3000.0,0.7202797202797203,0.7334741508608663,0.7202797202797203,0.7157079130294318
21.0,5.0,20.0,3000.0,0.8391608391608392,0.8618175683965158,0.8391608391608392,0.8448928385004784
21.0,5.0,20.0,3000.0,0.7816901408450704,0.7956104927935914,0.7816901408450704,0.7833111590823388
21.0,5.0,20.0,3000.0,0.7253521126760564,0.7440522505663352,0.7253521126760564,0.7258784277761818
21.0,5.0,20.0,3000.0,0.795774647887324,0.8118622494140306,0.795774647887324,0.7990189404046742
22.0,5.0,20.0,3000.0,0.7883211678832117,0.8009315310122072,0.7883211678832117,0.7905504752811027
22.0,5.0,20.0,3000.0,0.7518248175182481,0.7502155022592978,0.7518248175182481,0.7446567434174904
22.0,5.0,20.0,3000.0,0.7226277372262774,0.7522130974793062,0.7226277372262774,0.7277888297691535
22.0,5.0,20.0,3000.0,0.7956204379562044,0.8031548385777669,0.7956204379562044,0.7955440365786288
22.0,5.0,20.0,3000.0,0.781021897810219,0.7807196048071959,0.781021897810219,0.7786178895126817
22.0,5.0,20.0,3000.0,0.7591240875912408,0.7748608346236083,0.7591240875912408,0.7604047704783685
22.0,5.0,20.0,3000.0,0.8248175182481752,0.8288007877027237,0.8248175182481752,0.825826620765905
22.0,5.0,20.0,3000.0,0.8029197080291971,0.8196543116251145,0.8029197080291971,0.8081837391829217
22.0,5.0,20.0,3000.0,0.75,0.7567401960784315,0.75,0.7490741342757808
22.0,5.0,20.0,3000.0,0.7647058823529411,0.7843888210021428,0.7647058823529411,0.7679584670183168
22.0,5.0,20.0,3000.0,0.7205882352941176,0.7403469692072635,0.7205882352941176,0.7274669430285291
22.0,5.0,20.0,3000.0,0.8308823529411765,0.8390729776759189,0.8308823529411765,0.8281785833362127
22.0,5.0,20.0,3000.0,0.7941176470588235,0.7960093551680922,0.7941176470588235,0.7882025128484251
22.0,5.0,20.0,3000.0,0.8088235294117647,0.8251767533936651,0.8088235294117647,0.8105016838632566
22.0,5.0,20.0,3000.0,0.8382352941176471,0.8544132002176985,0.8382352941176471,0.8418374478146774
22.0,5.0,20.0,3000.0,0.7647058823529411,0.7704932106532452,0.7647058823529411,0.7658849440892785
22.0,5.0,20.0,3000.0,0.75,0.7646735221237817,0.75,0.7516521397336795
22.0,5.0,20.0,3000.0,0.8088235294117647,0.8296428196947229,0.8088235294117647,0.8096834674040556
22.0,5.0,20.0,3000.0,0.7867647058823529,0.8070280379066298,0.7867647058823529,0.7841736899549959
22.0,5.0,20.0,3000.0,0.7647058823529411,0.7718726126814363,0.7647058823529411,0.7610989517504525
22.0,5.0,20.0,3000.0,0.8382352941176471,0.8420788337959618,0.8382352941176471,0.8373876633986929
22.0,5.0,20.0,3000.0,0.7647058823529411,0.7730773851772986,0.7647058823529411,0.7619300089016741
23.0,5.0,20.0,3000.0,0.8015267175572519,0.8186712853080162,0.8015267175572519,0.8034931160574962
23.0,5.0,20.0,3000.0,0.7099236641221374,0.7282491201608848,0.7099236641221374,0.7144359362925609
23.0,5.0,20.0,3000.0,0.816793893129771,0.8316740511396999,0.816793893129771,0.8168327608015038
23.0,5.0,20.0,3000.0,0.7633587786259542,0.7829267075787059,0.7633587786259542,0.7663788753435125
23.0,5.0,20.0,3000.0,0.732824427480916,0.7403155194895887,0.732824427480916,0.730718529337748
23.0,5.0,20.0,3000.0,0.8320610687022901,0.8462775811226642,0.8320610687022901,0.8305002964711755
23.0,5.0,20.0,3000.0,0.732824427480916,0.7484861194784859,0.732824427480916,0.7334684851532339
23.0,5.0,20.0,3000.0,0.7480916030534351,0.749660454049767,0.7480916030534351,0.7455416435537778
23.0,5.0,20.0,3000.0,0.7404580152671756,0.7372972101778851,0.7404580152671756,0.7329681627391551
23.0,5.0,20.0,3000.0,0.7862595419847328,0.7895655584250107,0.7862595419847328,0.785754493451727
23.0,5.0,20.0,3000.0,0.8076923076923077,0.8135261552173317,0.8076923076923077,0.7955743237916667
23.0,5.0,20.0,3000.0,0.8307692307692308,0.8348323471400395,0.8307692307692308,0.8280302374938003
23.0,5.0,20.0,3000.0,0.7538461538461538,0.770975690975691,0.7538461538461538,0.7566706557883902
23.0,5.0,20.0,3000.0,0.7538461538461538,0.7500331079177234,0.7538461538461538,0.7498088330767376
23.0,5.0,20.0,3000.0,0.7615384615384615,0.7866077048184071,0.7615384615384615,0.7662940979691552
23.0,5.0,20.0,3000.0,0.8076923076923077,0.8504796207137345,0.8076923076923077,0.8207310251073052
23.0,5.0,20.0,3000.0,0.7846153846153846,0.7914585414585416,0.7846153846153846,0.7854854305189766
23.0,5.0,20.0,3000.0,0.7307692307692307,0.7319218338222864,0.7307692307692307,0.7279449582675389
23.0,5.0,20.0,3000.0,0.7153846153846154,0.7305116376835834,0.7153846153846154,0.7143385990990758
23.0,5.0,20.0,3000.0,0.7692307692307693,0.7793395493395494,0.7692307692307693,0.7719919217085209
23.0,5.0,20.0,3000.0,0.8076923076923077,0.8229352095867933,0.8076923076923077,0.8064412459361139
23.0,5.0,20.0,3000.0,0.823076923076923,0.8280507953584877,0.823076923076923,0.8205179494834668
