x,y
51.310715,-30.332994
42.426086,26.673342
48.791885,43.269627
-49.740444,34.871
-7.411921,15.339803
-15.1501045,47.6308
-16.090006,-48.818787
-60.062557,9.148855
1.8204086,-56.978874
-28.083403,1.1544156
-20.048773,32.633377
-4.8647265,-14.549745
4.007684,1.5450244
-15.593533,-50.40779
-14.034691,8.816052
-17.187534,39.5559
66.78396,8.221193
34.021614,21.207417
-2.9648702,-34.04484
-45.517906,-36.418606
-50.16508,-27.600351
-69.443634,6.173849
-6.9456434,2.809433
-18.634697,-11.559126
-27.7574,-56.740685
13.977452,1.5153663
1.9411787,-43.338146
16.19805,4.6685624
-0.609467,3.9777212
25.840828,48.272564
-40.013546,-34.475666
-34.45115,7.5194345
52.356514,21.953358
21.795189,-16.066929
7.2625613,-30.694107
18.975893,5.06023
23.696245,51.542336
40.307186,13.887784
-52.502544,-8.427743
32.221886,37.622536
-38.795345,34.5148
12.271518,19.59266
-41.54262,23.382507
0.031705506,20.857645
-17.66609,24.95319
49.739037,-2.9689372
66.622925,-2.3674924
11.151191,-61.940514
13.020288,-52.436672
-39.674824,-41.852222
-14.755797,14.571527
-1.4111689,1.6024239
-37.385925,25.332348
-45.48908,-21.665943
39.84763,8.381767
3.3094878,2.7082484
-9.401578,4.6182313
-46.702305,26.44895
-15.25919,24.748772
-9.478106,7.5065203
-3.3667805,50.360527
-25.781376,37.746082
-28.980324,-19.73487
18.960659,30.802393
39.898785,33.623005
46.907936,-23.878187
43.20483,14.816827
-40.952457,26.065552
-10.137838,7.6312327
24.44404,-41.42248
40.34788,47.737625
59.627033,-6.0802627
16.77189,18.379908
1.5952419,26.994413
-30.75062,56.33429
29.754028,46.668095
-30.763865,-54.170246
-3.4241762,34.90639
-7.4364424,-59.466286
25.762178,45.693214
35.749588,41.100643
-29.10171,-19.528582
-4.4557486,30.046406
10.869214,-59.729744
-19.933153,-50.71613
-27.33426,35.34657
-12.334767,22.396664
-57.951347,-20.281868
3.267641,-15.352526
21.66976,6.9189186
8.609781,-3.4912705
-20.81254,-14.902524
44.676476,-21.3421
-1.5296396,62.706516
-41.364822,-4.364775
-51.0118,18.424257
4.6384063,-22.57862
-51.053055,6.524533
63.973763,-10.708531
51.506416,15.116725
17.951178,40.326366
-24.245502,19.251743
-27.305784,36.444973
-21.456924,-19.576939
45.648663,-36.34931
-11.65141,57.033234
40.84396,-21.227673
-22.727919,-55.561943
-31.096912,-48.133327
18.840565,-41.23376
23.646353,-31.097244
35.99218,25.343538
-23.754644,28.10067
2.6501422,-41.288544
-37.60821,51.03562
34.15435,0.88713616
21.648586,29.680258
0.8692591,-63.28694
6.4574656,-52.113365
-38.623558,35.652554
-15.780012,-13.814
16.96188,39.999207
-5.5532846,-11.095211
38.16882,48.163334
18.009989,-47.27299
-19.904808,14.815107
-48.6374,-8.48113
18.047459,19.628958
36.393642,32.766354
-23.958742,-0.9126198
-7.740335,-3.37195
-30.097664,16.8473
-40.027306,50.79608
-2.7744815,3.633274
40.21598,-10.000186
-6.6746035,-27.6313
-19.247976,52.530605
57.35953,24.373035
27.08169,56.65744
-44.181625,-28.254923
-20.31291,-36.858177
-14.293575,22.197401
13.160062,-13.839064
46.73597,-15.529961
49.58985,32.67902
5.560701,-7.9796543
-34.057793,-41.81462
-38.212063,26.437878
17.946947,-53.604992
1.7868978,-28.806973
-61.851162,30.020235
-20.999132,13.322153
-48.545094,29.06304
4.211142,-59.78961
38.89037,22.36162
31.130098,-53.75138
-50.1084,-19.831984
36.640587,56.865704
-30.19777,-53.47335
30.978075,48.59422
3.892533,-0.9092473
50.745277,33.147762
-54.255924,10.970534
-28.55851,-36.50854
5.292458,-2.9574404
16.909409,18.0144
15.679464,14.527624
-34.678272,38.738354
52.023655,-13.213025
-10.71727,-18.45718
63.93014,-10.728538
15.019607,-36.97676
14.157122,-20.746006
47.364037,22.140804
53.731472,-20.864553
36.07542,11.787636
20.05995,-2.948602
7.94373,25.754108
-42.320843,43.51003
-9.943328,46.719654
20.408978,-26.379494
-13.591166,-10.65681
-34.390285,9.690201
2.6187854,15.890667
12.429269,32.04202
-22.439838,-3.6655312
-14.021763,14.985163
-42.430187,19.474464
30.981056,14.827488
13.560041,-32.60916
36.183273,-31.607803
-12.891434,-25.329958
2.9477026,7.587238
47.12631,-15.400854
2.4877489,-51.779316
-37.719685,22.317114
35.369617,7.2959895
-53.07193,-4.6875505
49.806896,-5.679095
31.759819,33.831127
2.3082242,-47.73936
62.495197,-19.660513
-54.241737,-30.366144
-14.44203,63.930077
-23.228355,27.402338
-20.694632,2.3030303
-25.567211,11.713405
32.77676,-33.8486
11.655361,6.456821
-56.796932,24.309801
49.53885,-3.064436
3.0757134,-64.468414
55.99909,0.2829279
18.227375,27.161013
37.579735,23.044342
15.527055,-6.4525847
20.119709,34.556683
55.32138,-31.999212
29.212122,8.762299
-16.585876,52.80691
-10.107726,-24.930847
-46.731197,-4.1031423
-36.871384,-42.82695
38.095963,9.13591
10.217413,31.245874
-22.28735,-11.806625
-68.210815,4.203684
16.438282,9.663784
18.308693,-54.398018
4.5140953,-41.665024
-22.719797,46.79354
14.480589,18.10007
-28.420286,-14.236926
60.16816,17.398537
15.839157,-10.290244
-40.64784,-36.52265
0.32603702,28.795767
13.607802,-18.879356
-46.2362,-13.509174
50.006603,-30.72534
23.296518,-34.586853
-0.24313872,28.336273
6.5800247,-7.2797937
15.111106,-52.47663
-9.006981,40.44781
-27.276453,-26.50785
-26.31776,-7.119147
-41.46392,-8.558552
-37.80107,-9.704135
38.97368,33.034943
-32.346066,41.483463
-7.994305,-63.371696
-31.332611,-15.59875
-33.207485,-14.045716
-45.043453,23.088152
5.149561,-20.898474
34.938698,-31.625774
22.56636,-13.575179
-47.753014,-10.489981
5.8315845,22.144663
30.871956,-17.346836
-7.2850146,47.662945
35.47103,46.2262
42.441154,-32.37687
-21.017776,-0.20545849
14.128563,-51.276676
30.309568,17.738895
-51.856873,24.630615
-8.59363,5.3262243
-33.248055,-25.047123
-33.054173,-33.094986
3.3494675,-26.586304
16.347944,-6.123375
-33.2816,34.37729
-23.303982,-43.859653
6.355351,25.939169
29.373823,-46.069042
63.75289,-15.341545
-19.966436,32.71822
61.704666,11.829948
-52.571842,19.709116
-55.18697,-11.967092
25.859392,-49.90173
-29.494743,27.017677
62.497772,-16.590946
-36.178898,21.047232
-17.992638,-7.2519336
27.677141,-0.36797467
30.226954,10.295816
-29.582474,-42.29402
-5.7820354,-11.69179
-8.81887,-45.993065
65.154526,-5.5204725
12.560289,-0.18715152
26.990305,-35.966244
-25.968609,-20.16973
36.12989,15.148481
-29.960812,35.73353
-21.237938,19.323666
-37.78424,46.422817
6.655137,-7.204487
-11.405294,55.67308
-2.2839448,-4.278455
61.009186,-17.494839
49.77715,-30.457579
-4.051302,-33.516193
40.996124,46.43828
-43.247787,-17.273071
-21.378881,-5.8368406
46.615803,-22.182167
-21.425804,40.64501
-27.058323,35.61028
-43.609764,-32.245247
-27.3292,-37.047855
-46.943012,18.375814
1.5691961,-6.7621155
5.317366,-36.224674
-10.58303,22.893194
-5.891653,4.1215897
-45.608337,11.682765
19.346117,47.819447
10.851864,12.83917
15.61309,14.476947
9.666103,50.343426
-9.820992,14.710564
33.607132,-38.02303
8.697976,-31.068758
-1.2571934,-23.369726
-27.919603,35.564323
-24.44046,1.050595
5.5284166,-57.687428
-20.93207,1.2912675
44.532936,25.284096
10.259467,-30.17112
53.21526,-6.4214582
37.638103,54.568657
-40.69362,47.39587
32.403965,-17.335787
27.467854,-60.876987
32.30791,33.70021
50.274227,-4.347584
-1.6687078,-35.764946
38.176754,14.629619
63.0306,5.9648137
-6.3520856,35.78952
-31.213614,55.84394
45.19773,1.3000164
41.419292,-8.96954
32.6456,36.9254
36.924007,23.494196
-1.7851471,-32.246647
-11.9008,12.630846
31.127182,-37.093826
16.140457,58.975838
25.805624,5.735942
-11.391493,-33.452797
41.331264,42.280968
-47.59216,-40.0504
-64.863045,18.88343
34.841694,6.279608
-44.83976,-7.6755695
47.965298,7.7764435
22.261372,-37.631783
-0.90589225,5.497673
38.34534,-27.439667
17.655197,41.390377
25.869411,-35.08695
11.888408,-55.353687
48.172268,-2.53168
7.982241,-24.065294
26.934217,16.365
-29.54754,54.255394
-28.380005,-15.338302
24.489729,2.817229
26.802973,-14.387759
-26.209974,-51.217262
43.358475,9.003844
-1.8664355,30.768545
29.187899,43.877842
26.17481,-26.196192
-5.047559,-57.908756
25.593922,-53.007706
63.314854,-18.69354
-42.645607,-1.3818122
-18.21949,-17.662832
-11.087568,22.375433
0.9450705,-45.350758
50.765953,43.816128
59.976494,-16.20841
13.953216,-16.969875
-2.6071105,-32.09357
-56.724308,24.29676
7.2066116,9.830049
-21.389158,46.601505
19.661474,-11.713874
0.8181668,-30.407919
-20.536383,3.0494015
40.09933,24.196983
-11.76486,-46.738533
50.26579,-26.416885
-50.40231,36.122944
-12.821909,6.136366
13.951856,-34.822536
-5.096112,32.935413
22.73088,58.016636
-4.7373385,-33.542183
-17.55089,-24.530308
56.242863,38.842716
27.954948,-27.72526
-27.152983,42.273853
9.297536,16.096682
25.793053,-17.792744
-36.085667,-46.386345
12.339646,-25.59374
-29.678627,-50.923912
0.06699933,37.775898
13.120472,42.80042
-63.049667,27.864826
52.867767,27.281557
-60.100224,0.21834384
-58.98446,19.868876
64.03964,-23.425426
-10.775188,18.779324
-40.44772,-50.65179
-19.90362,-57.074116
-36.10512,19.378246
-11.043512,18.52901
44.627773,38.16612
-22.647762,-0.42161605
-18.45828,31.047565
-61.096928,20.12415
-2.2029305,-15.583644
42.229725,36.059475
23.764793,-10.202138
22.356955,24.969193
21.205353,13.56619
-53.80493,-6.478248
-20.003311,16.601376
35.335934,-47.169067
58.36489,12.805018
-10.788937,-18.911821
23.959747,37.053314
-8.30819,49.024513
-36.717503,-41.728474
-39.88895,-29.758781
-27.81083,26.966644
4.2421217,-58.339832
-27.947058,-25.887518
13.0769825,42.693596
