K,k,size,accuracy,precision,recall,f1
14.0,1.0,3000.0,0.7674418604651163,0.8035844807861698,0.7674418604651163,0.7718620483525963
14.0,1.0,3000.0,0.780373831775701,0.7830183624114966,0.780373831775701,0.7723853111539433
14.0,1.0,3000.0,0.7990654205607477,0.7999088252930231,0.7990654205607477,0.7963855765996635
14.0,1.0,3000.0,0.7990654205607477,0.8207031399229693,0.7990654205607477,0.803373871710867
14.0,1.0,3000.0,0.780373831775701,0.7945995407139251,0.780373831775701,0.7809330461254506
14.0,1.0,3000.0,0.7289719626168224,0.7438535022673464,0.7289719626168224,0.7276955097217747
14.0,1.0,3000.0,0.7897196261682243,0.812630109139479,0.7897196261682243,0.7954393554433027
14.0,1.0,3000.0,0.7523364485981309,0.7800785807711057,0.7523364485981309,0.7529401354290929
14.0,1.0,3000.0,0.794392523364486,0.7921754183048705,0.794392523364486,0.791549954914814
14.0,1.0,3000.0,0.7850467289719626,0.804503558531918,0.7850467289719626,0.7873919344860834
14.0,1.0,3000.0,0.7616822429906542,0.7802862914719644,0.7616822429906542,0.7684750971987535
15.0,1.0,3000.0,0.795,0.8196460522995049,0.795,0.8017169389063971
15.0,1.0,3000.0,0.79,0.7955887034355338,0.79,0.7883175181035592
15.0,1.0,3000.0,0.735,0.762488936988937,0.735,0.7429525393756823
15.0,1.0,3000.0,0.73,0.7427083333333333,0.73,0.7281873094114001
15.0,1.0,3000.0,0.77,0.7813528138528139,0.77,0.7706535376894474
15.0,1.0,3000.0,0.735,0.7417644629525065,0.735,0.7355386371817694
15.0,1.0,3000.0,0.835,0.8416708130620669,0.835,0.8347692080450254
15.0,1.0,3000.0,0.735,0.762593603684668,0.735,0.7342222484266668
15.0,1.0,3000.0,0.785,0.8043705960705961,0.785,0.788261903856365
15.0,1.0,3000.0,0.75,0.7708895709008242,0.75,0.7544385485614904
15.0,1.0,3000.0,0.81,0.818647200752464,0.81,0.811034724251536
15.0,1.0,3000.0,0.76,0.7799481386757603,0.76,0.7546711649894116
15.0,1.0,3000.0,0.85,0.8610687865497075,0.85,0.8526919971824873
15.0,1.0,3000.0,0.77,0.7833473822284563,0.77,0.7669961701995887
15.0,1.0,3000.0,0.78,0.7929872847667074,0.78,0.7809649977325449
16.0,1.0,3000.0,0.8138297872340425,0.8277683752417795,0.8138297872340425,0.817954111971925
16.0,1.0,3000.0,0.7553191489361702,0.7801816186534337,0.7553191489361702,0.7554403609753794
16.0,1.0,3000.0,0.7127659574468085,0.7464631457618258,0.7127659574468085,0.7211541286845572
16.0,1.0,3000.0,0.7659574468085106,0.7859299516908214,0.7659574468085106,0.7683077101702055
16.0,1.0,3000.0,0.8138297872340425,0.8196830931293418,0.8138297872340425,0.8128310335953656
16.0,1.0,3000.0,0.7287234042553191,0.7368009950462487,0.7287234042553191,0.730064653868257
16.0,1.0,3000.0,0.7287234042553191,0.756325615352524,0.7287234042553191,0.7359848206769002
16.0,1.0,3000.0,0.824468085106383,0.8332294000622514,0.824468085106383,0.8208990027142435
16.0,1.0,3000.0,0.7754010695187166,0.7842885958211036,0.7754010695187166,0.774002343285446
16.0,1.0,3000.0,0.7807486631016043,0.8081960523136994,0.7807486631016043,0.785253248619029
16.0,1.0,3000.0,0.8021390374331551,0.8082960195822566,0.8021390374331551,0.8019463375691185
16.0,1.0,3000.0,0.7647058823529411,0.7938198060435704,0.7647058823529411,0.765599880594132
16.0,1.0,3000.0,0.7914438502673797,0.8127577916654398,0.7914438502673797,0.7902242786239864
16.0,1.0,3000.0,0.7433155080213903,0.7618247005669146,0.7433155080213903,0.7446446264742322
16.0,1.0,3000.0,0.7540106951871658,0.7846650873388842,0.7540106951871658,0.7573768827744632
16.0,1.0,3000.0,0.8074866310160428,0.8216788969245558,0.8074866310160428,0.8088830152337925
17.0,1.0,3000.0,0.7457627118644068,0.7677787013991137,0.7457627118644068,0.740629469452407
17.0,1.0,3000.0,0.7457627118644068,0.7698702822873789,0.7457627118644068,0.7475293849649044
17.0,1.0,3000.0,0.8135593220338984,0.8212325985007938,0.8135593220338984,0.814773768213449
17.0,1.0,3000.0,0.7909604519774012,0.8022178257810035,0.7909604519774012,0.7897663077280579
17.0,1.0,3000.0,0.8135593220338984,0.8135980946050736,0.8135593220338984,0.8124448451724687
17.0,1.0,3000.0,0.7344632768361582,0.7639454472081592,0.7344632768361582,0.738335474477419
17.0,1.0,3000.0,0.7627118644067796,0.7750554733107076,0.7627118644067796,0.7640554679395838
17.0,1.0,3000.0,0.7570621468926554,0.7875055320219826,0.7570621468926554,0.7650893418074632
17.0,1.0,3000.0,0.7954545454545454,0.8108431749676156,0.7954545454545454,0.7997399890246683
17.0,1.0,3000.0,0.8125,0.8349200141963299,0.8125,0.8120654329518449
17.0,1.0,3000.0,0.7840909090909091,0.7894951553579271,0.7840909090909091,0.7841472830727425
17.0,1.0,3000.0,0.7443181818181818,0.7565144525706023,0.7443181818181818,0.746062003615934
17.0,1.0,3000.0,0.6988636363636364,0.716878741523628,0.6988636363636364,0.6981526432788704
17.0,1.0,3000.0,0.7670454545454546,0.7911025378130639,0.7670454545454546,0.7664650867360521
17.0,1.0,3000.0,0.7613636363636364,0.7748035488118692,0.7613636363636364,0.760036366642154
17.0,1.0,3000.0,0.7840909090909091,0.7951379363728964,0.7840909090909091,0.7862799373828786
17.0,1.0,3000.0,0.7386363636363636,0.7842358996665216,0.7386363636363636,0.7464449200015216
18.0,1.0,3000.0,0.7844311377245509,0.8079111067399197,0.7844311377245509,0.7856746480502064
18.0,1.0,3000.0,0.7365269461077845,0.7667863031700574,0.7365269461077845,0.7450704925841609
18.0,1.0,3000.0,0.7425149700598802,0.7555808549690352,0.7425149700598802,0.7386815984896121
18.0,1.0,3000.0,0.7544910179640718,0.7736601101203165,0.7544910179640718,0.7562285222464863
18.0,1.0,3000.0,0.8143712574850299,0.8312854238047968,0.8143712574850299,0.8186716886307985
18.0,1.0,3000.0,0.7544910179640718,0.7747399370389323,0.7544910179640718,0.7596086067210747
18.0,1.0,3000.0,0.7305389221556886,0.737815981686136,0.7305389221556886,0.7281375224053586
18.0,1.0,3000.0,0.7844311377245509,0.8009295694325634,0.7844311377245509,0.7829378970976888
18.0,1.0,3000.0,0.8083832335329342,0.8179308050565535,0.8083832335329342,0.808865098086655
18.0,1.0,3000.0,0.7604790419161677,0.766034390845638,0.7604790419161677,0.7589411462911178
18.0,1.0,3000.0,0.7724550898203593,0.7935233429245405,0.7724550898203593,0.7696094726711284
18.0,1.0,3000.0,0.8323353293413174,0.8511179395594776,0.8323353293413174,0.8334262603016367
18.0,1.0,3000.0,0.7831325301204819,0.7938235505899349,0.7831325301204819,0.7815932840829491
18.0,1.0,3000.0,0.7409638554216867,0.772080657746852,0.7409638554216867,0.7392541055620184
18.0,1.0,3000.0,0.8132530120481928,0.8484032621714931,0.8132530120481928,0.8181470015243978
18.0,1.0,3000.0,0.7469879518072289,0.7486327441566354,0.7469879518072289,0.7456962103446175
18.0,1.0,3000.0,0.7409638554216867,0.7665669812467529,0.7409638554216867,0.7470300206479153
18.0,1.0,3000.0,0.7289156626506024,0.7606402522065173,0.7289156626506024,0.7333607449511399
19.0,1.0,3000.0,0.7721518987341772,0.8016968966336054,0.7721518987341772,0.7780496255584355
19.0,1.0,3000.0,0.7911392405063291,0.7923279321722027,0.7911392405063291,0.7887395214215361
19.0,1.0,3000.0,0.8164556962025317,0.8290990830547792,0.8164556962025317,0.8154185838521805
19.0,1.0,3000.0,0.7911392405063291,0.8068027632994126,0.7911392405063291,0.7914822014329277
19.0,1.0,3000.0,0.759493670886076,0.8035607511128733,0.759493670886076,0.7641963061743127
19.0,1.0,3000.0,0.759493670886076,0.7780992428728977,0.759493670886076,0.7574933670663629
19.0,1.0,3000.0,0.7151898734177216,0.7580799250281914,0.7151898734177216,0.7282269509174353
19.0,1.0,3000.0,0.7341772151898734,0.7777763237206942,0.7341772151898734,0.7449813740653158
19.0,1.0,3000.0,0.8037974683544303,0.8047539537487416,0.8037974683544303,0.8020002558889678
19.0,1.0,3000.0,0.740506329113924,0.7572388350786086,0.740506329113924,0.745482387002162
19.0,1.0,3000.0,0.7974683544303798,0.8304005937192509,0.7974683544303798,0.8026527566354427
19.0,1.0,3000.0,0.7151898734177216,0.7407128674254511,0.7151898734177216,0.7148100246017763
19.0,1.0,3000.0,0.7721518987341772,0.7852969985462539,0.7721518987341772,0.7738597509358094
19.0,1.0,3000.0,0.7721518987341772,0.7818621390823256,0.7721518987341772,0.7698358194342481
19.0,1.0,3000.0,0.7721518987341772,0.7845167059089662,0.7721518987341772,0.774337606913703
19.0,1.0,3000.0,0.8037974683544303,0.8098487339067149,0.8037974683544303,0.8014009823056564
19.0,1.0,3000.0,0.7911392405063291,0.8045172499379499,0.7911392405063291,0.7923941680832248
19.0,1.0,3000.0,0.8152866242038217,0.8408365761701329,0.8152866242038217,0.8222104775557199
19.0,1.0,3000.0,0.7834394904458599,0.8167545009958391,0.7834394904458599,0.790222118252467
20.0,1.0,3000.0,0.8,0.8227013366750208,0.8,0.8054151317311434
20.0,1.0,3000.0,0.6866666666666666,0.7083331174043248,0.6866666666666666,0.6899461233961234
20.0,1.0,3000.0,0.82,0.830451362363127,0.82,0.819142024940412
20.0,1.0,3000.0,0.7733333333333333,0.7894697641539747,0.7733333333333333,0.7759969049880222
20.0,1.0,3000.0,0.8133333333333334,0.8368367256525151,0.8133333333333334,0.8085210007955047
20.0,1.0,3000.0,0.7333333333333333,0.7526167467436818,0.7333333333333333,0.7307954113983601
20.0,1.0,3000.0,0.7733333333333333,0.7928674125152454,0.7733333333333333,0.7747249060735544
20.0,1.0,3000.0,0.76,0.7865948825731434,0.76,0.7628594449515269
20.0,1.0,3000.0,0.7266666666666667,0.7674338624338625,0.7266666666666667,0.7279210312629603
20.0,1.0,3000.0,0.8066666666666666,0.8569305840358472,0.8066666666666666,0.8214730414746544
20.0,1.0,3000.0,0.7733333333333333,0.7929634502923977,0.7733333333333333,0.7754417303178045
20.0,1.0,3000.0,0.7666666666666667,0.7775983876231555,0.7666666666666667,0.7668107754451841
20.0,1.0,3000.0,0.8133333333333334,0.8272798008092125,0.8133333333333334,0.8112456450262902
20.0,1.0,3000.0,0.7733333333333333,0.774861111111111,0.7733333333333333,0.7723824756774647
20.0,1.0,3000.0,0.7666666666666667,0.7832990734755441,0.7666666666666667,0.7667848903446468
20.0,1.0,3000.0,0.8066666666666666,0.8419170445424317,0.8066666666666666,0.808870760606114
20.0,1.0,3000.0,0.7,0.7127426900584795,0.7,0.6962743967174954
20.0,1.0,3000.0,0.8133333333333334,0.8228571428571428,0.8133333333333334,0.8104030647714859
20.0,1.0,3000.0,0.7533333333333333,0.768111592111592,0.7533333333333333,0.7574942822743133
20.0,1.0,3000.0,0.76,0.7788536953242835,0.76,0.7615303756017648
21.0,1.0,3000.0,0.8111888111888111,0.8306869121554435,0.8111888111888111,0.8166135975118842
21.0,1.0,3000.0,0.7552447552447552,0.7869157158630843,0.7552447552447552,0.754245332992961
21.0,1.0,3000.0,0.7902097902097902,0.79337306590131,0.7902097902097902,0.7879072747707507
21.0,1.0,3000.0,0.7622377622377622,0.7912594629312895,0.7622377622377622,0.7698026001223851
21.0,1.0,3000.0,0.7902097902097902,0.8160872268503767,0.7902097902097902,0.7947397118214847
21.0,1.0,3000.0,0.7622377622377622,0.8189358156463419,0.7622377622377622,0.7656805287458497
21.0,1.0,3000.0,0.7902097902097902,0.7984400215169446,0.7902097902097902,0.7910678663029761
21.0,1.0,3000.0,0.7832167832167832,0.7869414676232858,0.7832167832167832,0.7794291136145665
21.0,1.0,3000.0,0.7482517482517482,0.7660225268517098,0.7482517482517482,0.7483459525743812
21.0,1.0,3000.0,0.8601398601398601,0.8840107261159892,0.8601398601398601,0.8629324355667066
21.0,1.0,3000.0,0.7622377622377622,0.7566671964399238,0.7622377622377622,0.7469085822681321
21.0,1.0,3000.0,0.7622377622377622,0.7719401513519161,0.7622377622377622,0.75527982059151
21.0,1.0,3000.0,0.8181818181818182,0.8295454545454546,0.8181818181818182,0.8196081690093988
21.0,1.0,3000.0,0.7342657342657343,0.7717321140398063,0.7342657342657343,0.7420290852352156
21.0,1.0,3000.0,0.7342657342657343,0.752071581236534,0.7342657342657343,0.7379984332921555
21.0,1.0,3000.0,0.7832167832167832,0.7846695756631022,0.7832167832167832,0.7813251697045162
21.0,1.0,3000.0,0.7132867132867133,0.72694228848075,0.7132867132867133,0.7081919190491094
21.0,1.0,3000.0,0.7202797202797203,0.7501706940620968,0.7202797202797203,0.711068888800495
21.0,1.0,3000.0,0.7887323943661971,0.8030613194915183,0.7887323943661971,0.7896700032175408
21.0,1.0,3000.0,0.7535211267605634,0.7862625025515412,0.7535211267605634,0.7584451041906787
21.0,1.0,3000.0,0.7887323943661971,0.7990727462324305,0.7887323943661971,0.7904741760575111
22.0,1.0,3000.0,0.8102189781021898,0.8164558069667558,0.8102189781021898,0.8071083272125836
22.0,1.0,3000.0,0.708029197080292,0.7275308907017796,0.708029197080292,0.7082617273656789
22.0,1.0,3000.0,0.7299270072992701,0.7664749686647497,0.7299270072992701,0.7347890051840245
22.0,1.0,3000.0,0.7226277372262774,0.7626025843919224,0.7226277372262774,0.7300325426385118
22.0,1.0,3000.0,0.8175182481751825,0.8261695010299562,0.8175182481751825,0.8191890539494474
22.0,1.0,3000.0,0.781021897810219,0.8060207603042794,0.781021897810219,0.7825763613057438
22.0,1.0,3000.0,0.8321167883211679,0.8350598235312705,0.8321167883211679,0.8311649528034036
22.0,1.0,3000.0,0.7153284671532847,0.7369556037295184,0.7153284671532847,0.7107589432130083
22.0,1.0,3000.0,0.7352941176470589,0.7684646749070351,0.7352941176470589,0.7349616455572107
22.0,1.0,3000.0,0.75,0.7693102240896358,0.75,0.7487207199153022
22.0,1.0,3000.0,0.7867647058823529,0.7986503150373574,0.7867647058823529,0.7890260230178119
22.0,1.0,3000.0,0.7205882352941176,0.7297813334452836,0.7205882352941176,0.7219716541391733
22.0,1.0,3000.0,0.7647058823529411,0.8274255085855887,0.7647058823529411,0.7659216396965943
22.0,1.0,3000.0,0.7573529411764706,0.8226833475439148,0.7573529411764706,0.7760295230538407
22.0,1.0,3000.0,0.75,0.7585918982977806,0.75,0.7446448096976548
22.0,1.0,3000.0,0.7573529411764706,0.7716828450187583,0.7573529411764706,0.7509129097392249
22.0,1.0,3000.0,0.7573529411764706,0.7861968097262215,0.7573529411764706,0.7618746481749723
22.0,1.0,3000.0,0.7867647058823529,0.8251056739540736,0.7867647058823529,0.7958594878422378
22.0,1.0,3000.0,0.8235294117647058,0.8372493567562771,0.8235294117647058,0.8255931834318725
22.0,1.0,3000.0,0.8014705882352942,0.8118543797609542,0.8014705882352942,0.8003354280897291
22.0,1.0,3000.0,0.7794117647058824,0.7894442729271882,0.7794117647058824,0.7770781251568728
22.0,1.0,3000.0,0.8235294117647058,0.8407028531109413,0.8235294117647058,0.8273700366679494
23.0,1.0,3000.0,0.8091603053435115,0.8574168833710819,0.8091603053435115,0.8228231499220164
23.0,1.0,3000.0,0.8244274809160306,0.8278821687218635,0.8244274809160306,0.8251195459715528
23.0,1.0,3000.0,0.7786259541984732,0.7828677683639516,0.7786259541984732,0.7782974963285572
23.0,1.0,3000.0,0.7633587786259542,0.7818705341641554,0.7633587786259542,0.7617977461096006
23.0,1.0,3000.0,0.8015267175572519,0.8279287339150739,0.8015267175572519,0.8065173342794879
23.0,1.0,3000.0,0.8091603053435115,0.8382695611029692,0.8091603053435115,0.8087410781459425
23.0,1.0,3000.0,0.7251908396946565,0.764462794545157,0.7251908396946565,0.718113335962938
23.0,1.0,3000.0,0.7557251908396947,0.7731836865424652,0.7557251908396947,0.7576622478653785
23.0,1.0,3000.0,0.7175572519083969,0.7570887177981924,0.7175572519083969,0.7239680496268613
23.0,1.0,3000.0,0.816793893129771,0.825355526826115,0.816793893129771,0.8133842176270895
23.0,1.0,3000.0,0.7692307692307693,0.7766057019903174,0.7692307692307693,0.7646702683211356
23.0,1.0,3000.0,0.7076923076923077,0.7735472860472861,0.7076923076923077,0.7205565966527525
23.0,1.0,3000.0,0.8,0.8196030571992111,0.8,0.8008530769580245
23.0,1.0,3000.0,0.7923076923076923,0.811025641025641,0.7923076923076923,0.7993562628249536
23.0,1.0,3000.0,0.7076923076923077,0.73242673992674,0.7076923076923077,0.7143677741023279
23.0,1.0,3000.0,0.7692307692307693,0.7859284305438152,0.7692307692307693,0.7675587628644307
23.0,1.0,3000.0,0.7461538461538462,0.7600420412920412,0.7461538461538462,0.7483759573759573
23.0,1.0,3000.0,0.7615384615384615,0.7825493096646943,0.7615384615384615,0.763620763851533
23.0,1.0,3000.0,0.7307692307692307,0.7426814745083976,0.7307692307692307,0.7297304721873688
23.0,1.0,3000.0,0.7769230769230769,0.8252611892883386,0.7769230769230769,0.787358148122524
23.0,1.0,3000.0,0.7461538461538462,0.7581649465416435,0.7461538461538462,0.7436980283342908
23.0,1.0,3000.0,0.8,0.8080368883253499,0.8,0.7996157330400506
23.0,1.0,3000.0,0.7769230769230769,0.8033340189222542,0.7769230769230769,0.7814487629252753
24.0,1.0,3000.0,0.832,0.8454414141414142,0.832,0.8338396621141285
24.0,1.0,3000.0,0.8,0.8090079365079363,0.8,0.7995486487521082
24.0,1.0,3000.0,0.824,0.8343365079365079,0.824,0.8256587370607393
24.0,1.0,3000.0,0.8,0.8212722519310756,0.8,0.8012881908328132
24.0,1.0,3000.0,0.784,0.7987036414565827,0.784,0.7777641876574726
24.0,1.0,3000.0,0.816,0.8374666666666666,0.816,0.8207864734299517
24.0,1.0,3000.0,0.736,0.7437680097680097,0.736,0.7360981758980453
24.0,1.0,3000.0,0.736,0.7672865800865801,0.736,0.7401359501046457
24.0,1.0,3000.0,0.68,0.7522438842203547,0.68,0.6936780004603809
24.0,1.0,3000.0,0.816,0.831768343936765,0.816,0.8134396317332379
24.0,1.0,3000.0,0.816,0.8416666666666668,0.816,0.8116668251273345
24.0,1.0,3000.0,0.768,0.7796214452214453,0.768,0.7622363597765413
24.0,1.0,3000.0,0.768,0.7742825174825175,0.768,0.7651463203463202
24.0,1.0,3000.0,0.76,0.7621030211618447,0.76,0.7580366726733508
24.0,1.0,3000.0,0.728,0.7276918767507002,0.728,0.7192426263012061
24.0,1.0,3000.0,0.768,0.7963139037433155,0.768,0.7614636527567803
24.0,1.0,3000.0,0.784,0.7929044289044289,0.784,0.7833378286295449
24.0,1.0,3000.0,0.72,0.74286178527355,0.72,0.7283351820728292
24.0,1.0,3000.0,0.768,0.7690603174603174,0.768,0.7662387790086295
24.0,1.0,3000.0,0.792,0.8315706702654071,0.792,0.7958684736665432
24.0,1.0,3000.0,0.752,0.773607531649637,0.752,0.754578812559989
24.0,1.0,3000.0,0.8,0.8126962012875325,0.8,0.8010347253608122
24.0,1.0,3000.0,0.728,0.7434610389610389,0.728,0.7263836522996296
24.0,1.0,3000.0,0.768,0.7922065699006875,0.768,0.768671896991897
25.0,1.0,3000.0,0.725,0.7875639005602241,0.725,0.7341211939240547
25.0,1.0,3000.0,0.825,0.8535997335997336,0.825,0.828502423596237
25.0,1.0,3000.0,0.7666666666666667,0.8000223387723387,0.7666666666666667,0.7702018248422147
