K,k,size,accuracy,precision,recall,f1
10.0,29.0,3000.0,0.7433333333333333,0.7756366203866204,0.7433333333333333,0.7482087251562105
10.0,34.0,3000.0,0.74,0.7689796732565223,0.74,0.7455649086328237
10.0,40.0,3000.0,0.7266666666666667,0.7609750907455394,0.7266666666666667,0.7322043429636828
10.0,47.0,3000.0,0.7333333333333333,0.7691515221515222,0.7333333333333333,0.7375550460854371
10.0,56.0,3000.0,0.73,0.7634208459590464,0.73,0.7336287304384053
10.0,66.0,3000.0,0.7233333333333334,0.7588882783882784,0.7233333333333334,0.7262927135276368
10.0,77.0,3000.0,0.7166666666666667,0.7500879442195232,0.7166666666666667,0.71934919761425
10.0,91.0,3000.0,0.7166666666666667,0.7449861184948905,0.7166666666666667,0.7188302433273962
10.0,107.0,3000.0,0.72,0.739990889285007,0.72,0.719149646117243
10.0,126.0,3000.0,0.7133333333333334,0.7422825798780253,0.7133333333333334,0.7161375618136084
10.0,148.0,3000.0,0.7033333333333334,0.7255098814229249,0.7033333333333334,0.7030321244258654
10.0,174.0,3000.0,0.7,0.7215490122585766,0.7,0.6997760734555225
10.0,204.0,3000.0,0.69,0.7126777775022456,0.69,0.691068869175337
10.0,240.0,3000.0,0.6833333333333333,0.7056336932543829,0.6833333333333333,0.68401083299857
10.0,282.0,3000.0,0.6666666666666666,0.6836005356165455,0.6666666666666666,0.6642702226280383
10.0,331.0,3000.0,0.6266666666666667,0.6435554971848076,0.6266666666666667,0.6218574713069868
10.0,389.0,3000.0,0.6066666666666667,0.6246711963417846,0.6066666666666667,0.6015304752367177
10.0,458.0,3000.0,0.5966666666666667,0.6215321484071484,0.5966666666666667,0.5926872485330978
10.0,538.0,3000.0,0.5833333333333334,0.6113054822637007,0.5833333333333334,0.578028068121953
10.0,632.0,3000.0,0.57,0.6055909699882575,0.57,0.564716315722511
10.0,743.0,3000.0,0.53,0.5743437668704633,0.53,0.5240586051896066
10.0,873.0,3000.0,0.5,0.5588124105731792,0.5,0.4921873082941487
10.0,1026.0,3000.0,0.49666666666666665,0.5584849795955616,0.49666666666666665,0.47935435630217416
10.0,1205.0,3000.0,0.47,0.5409241810030697,0.47,0.4486408815875463
10.0,1416.0,3000.0,0.37666666666666665,0.4632791126014334,0.37666666666666665,0.3381772948547074
10.0,1664.0,3000.0,0.32666666666666666,0.3592895152510588,0.32666666666666666,0.26264605368659
10.0,1955.0,3000.0,0.29,0.2493763114772644,0.29,0.19553083680008593
10.0,2297.0,3000.0,0.21,0.17941726389552476,0.21,0.15217704051317496
10.0,2700.0,3000.0,0.06666666666666667,0.0044444444444444444,0.06666666666666667,0.008333333333333333
10.0,1.0,3000.0,0.77,0.7919739165155831,0.77,0.7765653365752833
10.0,2.0,3000.0,0.77,0.7919739165155831,0.77,0.7765653365752833
10.0,3.0,3000.0,0.7733333333333333,0.7861264288394888,0.7733333333333333,0.7774472815932796
10.0,4.0,3000.0,0.7766666666666666,0.7848466456905127,0.7766666666666666,0.7789197587472514
10.0,5.0,3000.0,0.7666666666666667,0.7774098070012612,0.7666666666666667,0.7686621577314126
10.0,6.0,3000.0,0.7733333333333333,0.7858383951839644,0.7733333333333333,0.7757794856946693
10.0,8.0,3000.0,0.7833333333333333,0.7962780884501316,0.7833333333333333,0.7853063961615696
10.0,9.0,3000.0,0.79,0.801100562182822,0.79,0.7909949106466848
10.0,11.0,3000.0,0.79,0.8008183557183558,0.79,0.7906800018051573
10.0,13.0,3000.0,0.7733333333333333,0.7843941259959936,0.7733333333333333,0.7739769752614357
10.0,15.0,3000.0,0.7766666666666666,0.7891750202744526,0.7766666666666666,0.7780109527509773
10.0,18.0,3000.0,0.78,0.7909729772876325,0.78,0.780237326991073
10.0,21.0,3000.0,0.7833333333333333,0.7954678665956938,0.7833333333333333,0.7848071534741464
10.0,25.0,3000.0,0.7733333333333333,0.7864566851334093,0.7733333333333333,0.7740677257433302
10.0,29.0,3000.0,0.7633333333333333,0.7753728043986664,0.7633333333333333,0.7641081464797164
10.0,34.0,3000.0,0.7633333333333333,0.7786636728533279,0.7633333333333333,0.7655931806968342
10.0,40.0,3000.0,0.75,0.7662189743442012,0.75,0.7522382363535546
10.0,47.0,3000.0,0.7333333333333333,0.7460375195130088,0.7333333333333333,0.7331815308648713
10.0,56.0,3000.0,0.7433333333333333,0.7579550216537513,0.7433333333333333,0.7452226839307236
