K,k,size,accuracy,precision,recall,f1
10.0,97.0,3000.0,0.7133333333333334,0.7463080709295212,0.7133333333333334,0.7161805848656086
10.0,98.0,3000.0,0.7166666666666667,0.7491730009517094,0.7166666666666667,0.7195903167949099
10.0,99.0,3000.0,0.72,0.7520136483217684,0.72,0.7226600452487957
10.0,100.0,3000.0,0.72,0.7520136483217684,0.72,0.7226600452487957
10.0,101.0,3000.0,0.72,0.7520136483217684,0.72,0.7226600452487957
10.0,102.0,3000.0,0.7133333333333334,0.7409083069491411,0.7133333333333334,0.7149990853550272
10.0,103.0,3000.0,0.71,0.7383214270358857,0.71,0.712540604310027
10.0,104.0,3000.0,0.7133333333333334,0.7416548795360048,0.7133333333333334,0.7159675009726538
10.0,105.0,3000.0,0.71,0.7386788245979006,0.71,0.7125028240220614
10.0,106.0,3000.0,0.71,0.7386788245979006,0.71,0.7125028240220614
10.0,107.0,3000.0,0.71,0.7386920521111281,0.71,0.712541535825043
10.0,108.0,3000.0,0.71,0.7371512419698673,0.71,0.7111303018610363
10.0,109.0,3000.0,0.7133333333333334,0.7412591965153217,0.7133333333333334,0.71495065722008
10.0,110.0,3000.0,0.7133333333333334,0.7410054086365339,0.7133333333333334,0.7147051810880894
10.0,111.0,3000.0,0.7133333333333334,0.7391580459770114,0.7133333333333334,0.7146164385515721
10.0,112.0,3000.0,0.7133333333333334,0.7391580459770114,0.7133333333333334,0.7146164385515721
10.0,113.0,3000.0,0.71,0.736078500522466,0.71,0.7115285813502293
10.0,114.0,3000.0,0.7066666666666667,0.7335113561182722,0.7066666666666667,0.7091194599551923
10.0,115.0,3000.0,0.71,0.7350502747160145,0.71,0.711733914885018
10.0,116.0,3000.0,0.7033333333333334,0.7292111708482675,0.7033333333333334,0.7046779669145989
10.0,117.0,3000.0,0.7033333333333334,0.7266096691797471,0.7033333333333334,0.7039747923114242
10.0,118.0,3000.0,0.7,0.7225594899682775,0.7,0.7001232110684203
10.0,119.0,3000.0,0.7033333333333334,0.7261982420208227,0.7033333333333334,0.7039154550563166
10.0,120.0,3000.0,0.7033333333333334,0.7261982420208227,0.7033333333333334,0.7039154550563166
10.0,121.0,3000.0,0.7033333333333334,0.7284401137590792,0.7033333333333334,0.7045016341485919
10.0,122.0,3000.0,0.7033333333333334,0.7284401137590792,0.7033333333333334,0.7045016341485919
10.0,123.0,3000.0,0.7033333333333334,0.7283923818166106,0.7033333333333334,0.7044289273577518
10.0,124.0,3000.0,0.7033333333333334,0.72870574587191,0.7033333333333334,0.7047149071594657
10.0,125.0,3000.0,0.7033333333333334,0.72870574587191,0.7033333333333334,0.7047149071594657
10.0,126.0,3000.0,0.7033333333333334,0.7295708658219623,0.7033333333333334,0.7048224160478418
10.0,127.0,3000.0,0.7033333333333334,0.7295708658219623,0.7033333333333334,0.7048224160478418
10.0,128.0,3000.0,0.7066666666666667,0.733425032488629,0.7066666666666667,0.7083972952748949
10.0,129.0,3000.0,0.7066666666666667,0.730189433410288,0.7066666666666667,0.7076727827007467
10.0,130.0,3000.0,0.7033333333333334,0.7269341221643852,0.7033333333333334,0.704425955643178
10.0,131.0,3000.0,0.7066666666666667,0.72895127722228,0.7066666666666667,0.707630069504357
10.0,132.0,3000.0,0.71,0.7320735577195605,0.71,0.7108837658884882
10.0,133.0,3000.0,0.71,0.7328179438889467,0.71,0.7112103164179373
10.0,134.0,3000.0,0.71,0.7328179438889467,0.71,0.7112103164179373
10.0,135.0,3000.0,0.7066666666666667,0.7291108132765529,0.7066666666666667,0.7079047108954368
10.0,136.0,3000.0,0.7066666666666667,0.7291108132765529,0.7066666666666667,0.7079047108954368
10.0,137.0,3000.0,0.7066666666666667,0.7291108132765529,0.7066666666666667,0.7079047108954368
10.0,138.0,3000.0,0.71,0.7328179438889467,0.71,0.7112103164179373
10.0,139.0,3000.0,0.7066666666666667,0.7282193910528938,0.7066666666666667,0.7073088866614351
10.0,140.0,3000.0,0.7066666666666667,0.7278416719032449,0.7066666666666667,0.7072812192502059
10.0,141.0,3000.0,0.7033333333333334,0.7244820027102423,0.7033333333333334,0.70402991807081
10.0,142.0,3000.0,0.7033333333333334,0.7245216852499249,0.7033333333333334,0.7040801610491477
10.0,143.0,3000.0,0.7033333333333334,0.7245216852499249,0.7033333333333334,0.7040801610491477
10.0,144.0,3000.0,0.6966666666666667,0.7188589453508808,0.6966666666666667,0.6971847122021796
10.0,145.0,3000.0,0.7,0.7196309424944555,0.7,0.6997147061367878
10.0,146.0,3000.0,0.7,0.7196309424944555,0.7,0.6997147061367878
10.0,147.0,3000.0,0.6966666666666667,0.7161920211169377,0.6966666666666667,0.6965043940358718
10.0,148.0,3000.0,0.7,0.7194105968355133,0.7,0.6997222783397457
10.0,149.0,3000.0,0.7,0.7194105968355133,0.7,0.6997222783397457
10.0,150.0,3000.0,0.7,0.7194105968355133,0.7,0.6997222783397457
10.0,151.0,3000.0,0.7033333333333334,0.722701117933052,0.7033333333333334,0.7029110531687512
10.0,152.0,3000.0,0.7033333333333334,0.722701117933052,0.7033333333333334,0.7029110531687512
10.0,153.0,3000.0,0.7066666666666667,0.7242748418237949,0.7066666666666667,0.7058689286266266
10.0,154.0,3000.0,0.7066666666666667,0.7242748418237949,0.7066666666666667,0.7058689286266266
10.0,155.0,3000.0,0.7,0.7194105968355133,0.7,0.6997222783397457
10.0,156.0,3000.0,0.6966666666666667,0.7160506955808753,0.6966666666666667,0.6962623251844068
10.0,157.0,3000.0,0.7,0.7193161525701225,0.7,0.6999206290856775
10.0,158.0,3000.0,0.7,0.7193161525701225,0.7,0.6999206290856775
10.0,159.0,3000.0,0.7,0.7193161525701225,0.7,0.6999206290856775
10.0,160.0,3000.0,0.7,0.7193161525701225,0.7,0.6999206290856775
10.0,161.0,3000.0,0.6966666666666667,0.7159442511543969,0.6966666666666667,0.696499193543863
10.0,162.0,3000.0,0.6966666666666667,0.7175842587329655,0.6966666666666667,0.6970507445027759
10.0,163.0,3000.0,0.6966666666666667,0.7175842587329655,0.6966666666666667,0.6970507445027759
10.0,164.0,3000.0,0.6933333333333334,0.7143188017437183,0.6933333333333334,0.6933924406015053
10.0,165.0,3000.0,0.6966666666666667,0.7175850871152668,0.6966666666666667,0.6968259974975711
10.0,166.0,3000.0,0.6966666666666667,0.7175850871152668,0.6966666666666667,0.6968259974975711
10.0,167.0,3000.0,0.6933333333333334,0.7145149116766703,0.6933333333333334,0.6936296504656077
10.0,168.0,3000.0,0.6933333333333334,0.7145149116766703,0.6933333333333334,0.6936296504656077
10.0,169.0,3000.0,0.6933333333333334,0.7145149116766703,0.6933333333333334,0.6936296504656077
10.0,170.0,3000.0,0.7033333333333334,0.722780769087406,0.7033333333333334,0.7031061774976387
10.0,171.0,3000.0,0.7033333333333334,0.722780769087406,0.7033333333333334,0.7031061774976387
10.0,172.0,3000.0,0.7033333333333334,0.722780769087406,0.7033333333333334,0.7031061774976387
10.0,173.0,3000.0,0.7,0.719490446506761,0.7,0.6994141335158669
10.0,174.0,3000.0,0.7033333333333334,0.722780769087406,0.7033333333333334,0.7031061774976387
10.0,175.0,3000.0,0.7033333333333334,0.722780769087406,0.7033333333333334,0.7031061774976387
10.0,176.0,3000.0,0.7033333333333334,0.722780769087406,0.7033333333333334,0.7031061774976387
10.0,177.0,3000.0,0.7,0.719396632106778,0.7,0.6998910064093602
10.0,178.0,3000.0,0.7,0.719396632106778,0.7,0.6998910064093602
10.0,179.0,3000.0,0.7,0.719396632106778,0.7,0.6998910064093602
10.0,180.0,3000.0,0.7,0.719396632106778,0.7,0.6998910064093602
10.0,181.0,3000.0,0.7,0.7197893160959531,0.7,0.6999530243444855
10.0,182.0,3000.0,0.7,0.7197893160959531,0.7,0.6999530243444855
10.0,183.0,3000.0,0.6966666666666667,0.7163264566681814,0.6966666666666667,0.6966946593773967
10.0,184.0,3000.0,0.6933333333333334,0.7123649109511178,0.6933333333333334,0.6928530235337043
10.0,185.0,3000.0,0.6933333333333334,0.7123649109511178,0.6933333333333334,0.6928530235337043
10.0,186.0,3000.0,0.6933333333333334,0.7123649109511178,0.6933333333333334,0.6928530235337043
10.0,187.0,3000.0,0.6866666666666666,0.7073505740335551,0.6866666666666666,0.6865375265305429
10.0,188.0,3000.0,0.6866666666666666,0.7073505740335551,0.6866666666666666,0.6865375265305429
